step,K,T_I,T_D,P,I,D,ds,left speed,right speed
67,0.001,9999999999,0,-0.11647142857142856,-5.5272594291241536e-11,0.0,-0.06647142862670115,2.066471428626701,1.9335285713732988
68,0.001,9999999999,0,-0.11932857142857142,-5.6036297148460763e-11,-0.0,-0.06932857148460772,2.0693285714846077,1.9306714285153923
69,0.001,9999999999,0,-0.11889999999999999,-5.679725714853686e-11,0.0,-0.06890000005679725,2.0689000000567974,1.9310999999432028
70,0.001,9999999999,0,-0.11932857142857142,-5.756096000575609e-11,-0.0,-0.06932857148613238,2.0693285714861323,1.9306714285138675
71,0.001,9999999999,0,-0.11318571428571429,-5.828534857725709e-11,0.0,-0.06318571434399964,2.0631857143439998,1.9368142856560004
72,0.001,9999999999,0,-0.11847142857142856,-5.904356572019007e-11,-0.0,-0.06847142863047212,2.068471428630472,1.9315285713695278
73,0.001,9999999999,0,-0.11675714285714285,-5.979081143455051e-11,0.0,-0.06675714291693366,2.066757142916934,1.9332428570830664
74,0.001,9999999999,0,-0.11861428571428571,-6.054994286319785e-11,-0.0,-0.06861428577483565,2.0686142857748355,1.9313857142251643
75,0.001,9999999999,0,-0.10632857142857143,-6.123044572040874e-11,0.0,-0.056328571489801874,2.056328571489802,1.9436714285101981
76,0.001,9999999999,0,-0.11618571428571428,-6.197403429191169e-11,-0.0,-0.06618571434768832,2.0661857143476885,1.9338142856523117
77,0.001,9999999999,0,-0.11575714285714285,-6.271488000627147e-11,0.0,-0.06575714291985772,2.065757142919858,1.9342428570801422
78,0.001,9999999999,0,-0.11518571428571428,-6.345206857777377e-11,0.0,-0.06518571434916634,2.0651857143491665,1.9348142856508337
79,0.001,9999999999,0,-0.11389999999999999,-6.418102857784667e-11,0.0,-0.06390000006418102,2.063900000064181,1.936099999935819
80,0.001,9999999999,0,-0.11461428571428571,-6.491456000649144e-11,-0.0,-0.06461428577920027,2.0646142857792005,1.9353857142207997
81,0.001,9999999999,0,-0.11475714285714285,-6.564900572085059e-11,-0.0,-0.06475714292279185,2.064757142922792,1.9352428570772082
82,0.001,9999999999,0,-0.11104285714285714,-6.635968000663594e-11,0.0,-0.061042857209216816,2.061042857209217,1.9389571427907832
83,0.001,9999999999,0,-0.11075714285714286,-6.706852572099254e-11,0.0,-0.06075714292421139,2.0607571429242113,1.9392428570757887
84,0.001,9999999999,0,-0.11047142857142857,-6.777554286392039e-11,0.0,-0.060471428639204114,2.0604714286392043,1.939528571360796
85,0.001,9999999999,0,-0.1109,-6.848530286399137e-11,-0.0,-0.0609000000684853,2.0609000000684854,1.9390999999315146
86,0.001,9999999999,0,-0.11861428571428571,-6.92444342926387e-11,-0.0,-0.06861428578353014,2.0686142857835303,1.9313857142164699
87,0.001,9999999999,0,-0.11261428571428572,-6.996516572128221e-11,0.0,-0.06261428578425089,2.062614285784251,1.9373857142157491
88,0.001,9999999999,0,-0.11247142857142857,-7.068498286421132e-11,0.0,-0.06247142864211355,2.0624714286421137,1.9375285713578865
89,0.001,9999999999,0,-0.11004285714285714,-7.138925714999605e-11,0.0,-0.06004285721424639,2.0600428572142464,1.9399571427857536
90,0.001,9999999999,0,-0.1069,-7.207341715006445e-11,0.0,-0.05690000007207341,2.0569000000720736,1.9430999999279266
91,0.001,9999999999,0,-0.10718571428571429,-7.275940572156162e-11,-0.0,-0.057185714358473694,2.0571857143584737,1.9428142856415263
92,0.001,9999999999,0,-0.10961428571428572,-7.34609371502032e-11,-0.0,-0.05961428578774665,2.0596142857877466,1.9403857142122534
93,0.001,9999999999,0,-0.10804285714285713,-7.415241143598665e-11,0.0,-0.05804285721700954,2.0580428572170097,1.9419571427829905
94,0.001,9999999999,0,-0.10904285714285714,-7.485028572177072e-11,-0.0,-0.059042857217707426,2.0590428572177073,1.9409571427822925
95,0.001,9999999999,0,-0.10804285714285713,-7.554176000755415e-11,0.0,-0.058042857218398886,2.058042857218399,1.9419571427816011
96,0.001,9999999999,0,-0.10947142857142857,-7.624237715048135e-11,-0.0,-0.05947142864767094,2.059471428647671,1.940528571352329
97,0.001,9999999999,0,-0.10832857142857143,-7.693568000769355e-11,0.0,-0.058328571505507104,2.0583285715055073,1.941671428494493
98,0.001,9999999999,0,-0.10675714285714286,-7.761892572204759e-11,0.0,-0.05675714293476178,2.056757142934762,1.9432428570652382
99,0.001,9999999999,0,-0.10147142857142856,-7.826834286496968e-11,0.0,-0.05147142864969689,2.051471428649697,1.948528571350303
100,0.001,9999999999,0,-0.10475714285714285,-7.893878857932243e-11,-0.0,-0.05475714293608164,2.0547571429360816,1.9452428570639184
101,0.001,9999999999,0,-0.1049,-7.961014857938958e-11,-0.0,-0.05490000007961014,2.05490000007961,1.94509999992039
102,0.001,9999999999,0,-0.10289999999999999,-8.026870857945543e-11,0.0,-0.0529000000802687,2.052900000080269,1.9470999999197314
103,0.001,9999999999,0,-0.10318571428571428,-8.092909715095003e-11,-0.0,-0.05318571436664338,2.053185714366643,1.9468142856333566
104,0.001,9999999999,0,-0.10161428571428571,-8.15794285795865e-11,0.0,-0.051614285795865134,2.051614285795865,1.948385714204135
105,0.001,9999999999,0,-0.10147142857142856,-8.222884572250859e-11,0.0,-0.051471428653657406,2.0514714286536573,1.9485285713463425
106,0.001,9999999999,0,-0.09989999999999999,-8.286820572257252e-11,0.0,-0.0499000000828682,2.049900000082868,1.9500999999171318
107,0.001,9999999999,0,-0.10089999999999999,-8.35139657226371e-11,-0.0,-0.05090000008351395,2.050900000083514,1.949099999916486
108,0.001,9999999999,0,-0.10118571428571428,-8.416155429413042e-11,-0.0,-0.05118571436987583,2.051185714369876,1.9488142856301243
109,0.001,9999999999,0,-0.10104285714285713,-8.480822857990939e-11,0.0,-0.051042857227665356,2.0510428572276656,1.9489571427723347
110,0.001,9999999999,0,-0.09775714285714285,-8.543387429425766e-11,0.0,-0.047757142942576714,2.0477571429425767,1.9522428570574233
111,0.001,9999999999,0,-0.09775714285714285,-8.605952000860594e-11,0.0,-0.047757142943202366,2.0477571429432024,1.9522428570567976
112,0.001,9999999999,0,-0.08961428571428572,-8.663305143723472e-11,0.0,-0.03961428580091876,2.0396142858009187,1.9603857141990813
113,0.001,9999999999,0,-0.09475714285714286,-8.723949715158108e-11,-0.0,-0.04475714294438235,2.0447571429443823,1.9552428570556177
114,0.001,9999999999,0,-0.09518571428571429,-8.784868572307057e-11,-0.0,-0.045185714373562974,2.045185714373563,1.954814285626437
115,0.001,9999999999,0,-0.0959,-8.846244572313194e-11,-0.0,-0.04590000008846244,2.0459000000884626,1.9540999999115376
116,0.001,9999999999,0,-0.09218571428571429,-8.90524342946195e-11,0.0,-0.04218571437476672,2.042185714374767,1.9578142856252332
117,0.001,9999999999,0,-0.09661428571428572,-8.967076572325276e-11,-0.0,-0.04661428580395649,2.0466142858039564,1.9533857141960436
118,0.001,9999999999,0,-0.09261428571428572,-9.026349715188346e-11,0.0,-0.04261428580454921,2.0426142858045493,1.9573857141954507
119,0.001,9999999999,0,-0.08861428571428571,-9.083062858051162e-11,0.0,-0.03861428580511635,2.0386142858051164,1.9613857141948836
120,0.001,9999999999,0,-0.09432857142857143,-9.143433143771484e-11,-0.0,-0.04432857152000576,2.0443285715200057,1.9556714284799943
121,0.001,9999999999,0,-0.09161428571428572,-9.202066286634489e-11,0.0,-0.041614285806306384,2.041614285806306,1.9583857141936936
122,0.001,9999999999,0,-0.09218571428571429,-9.261065143783246e-11,-0.0,-0.04218571437832494,2.042185714378325,1.9578142856216751
123,0.001,9999999999,0,-0.08261428571428571,-9.313938286645676e-11,0.0,-0.03261428580742509,2.032614285807425,1.967385714192575
124,0.001,9999999999,0,-0.09132857142857143,-9.372388572365807e-11,-0.0,-0.04132857152229531,2.0413285715222953,1.9586714284777047
125,0.001,9999999999,0,-0.08804285714285713,-9.42873600094287e-11,0.0,-0.038042857237144484,2.0380428572371443,1.9619571427628555
126,0.001,9999999999,0,-0.08875714285714285,-9.485540572377122e-11,-0.0,-0.03875714295199825,2.038757142951998,1.9612428570480018
127,0.001,9999999999,0,-0.08975714285714285,-9.542985143811437e-11,-0.0,-0.0397571429525727,2.0397571429525727,1.9602428570474273
128,0.001,9999999999,0,-0.09232857142857143,-9.602075429531633e-11,-0.0,-0.042328571524592185,2.042328571524592,1.9576714284754078
129,0.001,9999999999,0,-0.08832857142857142,-9.658605715251572e-11,0.0,-0.03832857152515748,2.0383285715251573,1.9616714284748424
130,0.001,9999999999,0,-0.08689999999999999,-9.714221715257134e-11,0.0,-0.0369000000971422,2.036900000097142,1.9630999999028578
131,0.001,9999999999,0,-0.08589999999999999,-9.769197715262632e-11,0.0,-0.03590000009769197,2.035900000097692,1.964099999902308
132,0.001,9999999999,0,-0.08589999999999999,-9.824173715268128e-11,0.0,-0.03590000009824172,2.0359000000982417,1.9640999999017583
133,0.001,9999999999,0,-0.08389999999999999,-9.877869715273498e-11,0.0,-0.03390000009877868,2.033900000098779,1.9660999999012214
134,0.001,9999999999,0,-0.08561428571428571,-9.932662858136121e-11,-0.0,-0.03561428581361234,2.035614285813612,1.9643857141863876
135,0.001,9999999999,0,-0.08547142857142856,-9.987364572427305e-11,0.0,-0.03547142867130221,2.0354714286713023,1.9645285713286977
136,0.001,9999999999,0,-0.08389999999999999,-1.0041060572432675e-10,0.0,-0.033900000100410596,2.0339000001004104,1.9660999998995894
137,0.001,9999999999,0,-0.08232857142857142,-1.0093750858152229e-10,0.0,-0.03232857152950892,2.0323285715295087,1.967671428470491
138,0.001,9999999999,0,-0.08004285714285714,-1.0144978286728781e-10,0.0,-0.030042857244306914,2.030042857244307,1.969957142755693
139,0.001,9999999999,0,-0.07761428571428572,-1.0194651429590891e-10,0.0,-0.027614285816232237,2.0276142858162323,1.9723857141837677
140,0.001,9999999999,0,-0.08004285714285714,-1.0245878858167443e-10,-0.0,-0.030042857245315926,2.030042857245316,1.969957142754684
141,0.001,9999999999,0,-0.08061428571428572,-1.0297472001029746e-10,-0.0,-0.030614285817260445,2.0306142858172604,1.9693857141827396
142,0.001,9999999999,0,-0.08147142857142856,-1.0349613715320674e-10,-0.0,-0.031471428674924695,2.0314714286749247,1.9685285713250753
143,0.001,9999999999,0,-0.08347142857142856,-1.0403035429611731e-10,-0.0,-0.03347142867545891,2.0334714286754587,1.966528571324541
144,0.001,9999999999,0,-0.07561428571428572,-1.0451428572473712e-10,0.0,-0.0256142858188,2.0256142858188,1.9743857141812
145,0.001,9999999999,0,-0.07432857142857142,-1.0498998858192753e-10,0.0,-0.02432857153356141,2.0243285715335615,1.9756714284664385
146,0.001,9999999999,0,-0.0749,-1.0546934858197547e-10,-0.0,-0.024900000105469347,2.0249000001054696,1.9750999998945307
147,0.001,9999999999,0,-0.07275714285714285,-1.0593499429630774e-10,0.0,-0.022757142963077848,2.0227571429630777,1.9772428570369223
148,0.001,9999999999,0,-0.07004285714285714,-1.0638326858206687e-10,0.0,-0.020042857249240403,2.0200428572492406,1.9799571427507596
149,0.001,9999999999,0,-0.07304285714285713,-1.0685074286782788e-10,-0.0,-0.023042857249707865,2.023042857249708,1.976957142750292
150,0.001,9999999999,0,-0.07218571428571428,-1.0731273143930264e-10,0.0,-0.02218571439302701,2.022185714393027,1.977814285606973
151,0.001,9999999999,0,-0.0706142857142857,-1.0776466286791926e-10,0.0,-0.020614285822050354,2.02061428582205,1.9793857141779496
152,0.001,9999999999,0,-0.06818571428571428,-1.0820105143939148e-10,0.0,-0.018185714393915323,2.0181857143939155,1.9818142856060847
153,0.001,9999999999,0,-0.0669,-1.086292114394343e-10,0.0,-0.016900000108629215,2.0169000001086292,1.9830999998913708
154,0.001,9999999999,0,-0.0676142857142857,-1.0906194286804899e-10,-0.0,-0.017614285823347633,2.0176142858233477,1.9823857141766523
155,0.001,9999999999,0,-0.06575714285714283,-1.0948278858237681e-10,0.0,-0.015757142966625615,2.0157571429666254,1.9842428570333743
156,0.001,9999999999,0,-0.06318571428571429,-1.0988717715384582e-10,0.0,-0.01318571439560147,2.0131857143956013,1.9868142856043984
157,0.001,9999999999,0,-0.0706142857142857,-1.1033910858246245e-10,-0.0,-0.02061428582462481,2.020614285824625,1.9793857141753752
158,0.001,9999999999,0,-0.059328571428571425,-1.1071881143964328e-10,0.0,-0.009328571539290231,2.00932857153929,1.9906714284607099
159,0.001,9999999999,0,-0.06232857142857142,-1.1111771429682603e-10,-0.0,-0.01232857153968913,2.012328571539689,1.987671428460311
160,0.001,9999999999,0,-0.06175714285714284,-1.1151296001115127e-10,0.0,-0.011757142968655793,2.011757142968656,1.9882428570313442
161,0.001,9999999999,0,-0.0576142857142857,-1.1188169143975959e-10,0.0,-0.00761428582616739,2.0076142858261674,1.9923857141738326
162,0.001,9999999999,0,-0.052614285714285704,-1.1221842286836468e-10,0.0,-0.002614285826504123,2.002614285826504,1.9973857141734959
163,0.001,9999999999,0,-0.05532857142857142,-1.1257252572554295e-10,-0.0,-0.005328571541143946,2.0053285715411437,1.994671428458856
164,0.001,9999999999,0,-0.0476142857142857,-1.1287725715414485e-10,0.0,0.0023857141728370473,1.997614285827163,2.002385714172837
165,0.001,9999999999,0,-0.05447142857142856,-1.1322587429703685e-10,-0.0,-0.00447142868465443,2.0044714286846546,1.9955285713153457
166,0.001,9999999999,0,-0.056042857142857144,-1.1358454858278698e-10,-0.0,-0.006042857256441693,2.0060428572564417,1.9939571427435583
167,0.001,9999999999,0,-0.05204285714285715,-1.1391762286853459e-10,0.0,-0.00204285725677477,2.0020428572567748,1.9979571427432252
168,0.001,9999999999,0,-0.04947142857142856,-1.1423424001142341e-10,0.0,0.0005285713143372006,1.9994714286856627,2.0005285713143373
169,0.001,9999999999,0,-0.04947142857142856,-1.1455085715431222e-10,0.0,0.0005285713140205858,1.9994714286859794,2.0005285713140206
170,0.001,9999999999,0,-0.05075714285714284,-1.1487570286863042e-10,-0.0,-0.0007571429720185444,2.0007571429720183,1.9992428570279814
171,0.001,9999999999,0,-0.04704285714285714,-1.151767771543748e-10,0.0,0.0029571427419660817,1.9970428572580339,2.002957142741966
172,0.001,9999999999,0,-0.048042857142857144,-1.1548425144011983e-10,-0.0,0.0019571427416586046,1.9980428572583413,2.0019571427416585
173,0.001,9999999999,0,-0.044185714285714286,-1.1576704001157669e-10,0.0,0.0058142855985186745,1.9941857144014814,2.0058142855985186
174,0.001,9999999999,0,-0.044614285714285704,-1.1605257144017665e-10,-0.0,0.005385714169661729,1.9946142858303382,2.0053857141696616
175,0.001,9999999999,0,-0.04275714285714284,-1.1632621715448973e-10,0.0,0.0072428570265309425,1.992757142973469,2.007242857026531
176,0.001,9999999999,0,-0.04032857142857142,-1.165843200116584e-10,0.0,0.009671428454844262,1.9903285715451557,2.0096714284548445
177,0.001,9999999999,0,-0.042328571428571424,-1.1685522286882832e-10,-0.0,0.007671428454573359,1.9923285715454266,2.0076714284545734
178,0.001,9999999999,0,-0.0376142857142857,-1.1709595429742385e-10,0.0,0.012385714168618354,1.9876142858313817,2.0123857141686186
179,0.001,9999999999,0,-0.034328571428571424,-1.1731565715458867e-10,0.0,0.015671428454112922,1.9843285715458872,2.015671428454113
180,0.001,9999999999,0,-0.035328571428571424,-1.1754176001175413e-10,-0.0,0.014671428453886817,1.985328571546113,2.014671428453887
181,0.001,9999999999,0,-0.03575714285714284,-1.1777060572606272e-10,-0.0,0.014242857025086555,1.9857571429749135,2.0142428570250868
182,0.001,9999999999,0,-0.035185714285714285,-1.179957942975138e-10,0.0,0.014814285596289924,1.9851857144037102,2.01481428559629
183,0.001,9999999999,0,-0.031185714285714285,-1.1819538286896236e-10,0.0,0.018814285596090333,1.9811857144039096,2.01881428559609
184,0.001,9999999999,0,-0.03175714285714284,-1.1839862858326837e-10,-0.0,0.018242857024458534,1.9817571429755414,2.0182428570244584
185,0.001,9999999999,0,-0.02947142857142856,-1.185872457261444e-10,0.0,0.020528571309984197,1.979471428690016,2.0205285713099843
186,0.001,9999999999,0,-0.027900000000000005,-1.1876580572616224e-10,0.0,0.022099999881234192,1.9779000001187659,2.022099999881234
187,0.001,9999999999,0,-0.0276142857142857,-1.1894253715475137e-10,0.0,0.022385714166771768,1.9776142858332282,2.022385714166772
188,0.001,9999999999,0,-0.02747142857142856,-1.1911835429762606e-10,0.0,0.02252857130945309,1.9774714286905468,2.022528571309453
189,0.001,9999999999,0,-0.0246142857142857,-1.1927588572621324e-10,0.0,0.02538571416643842,1.9746142858335616,2.0253857141664384
190,0.001,9999999999,0,-0.023042857142857146,-1.194233600119423e-10,0.0,0.026957142737719497,1.9730428572622805,2.0269571427377193
191,0.001,9999999999,0,-0.023042857142857146,-1.1957083429767134e-10,0.0,0.02695714273757202,1.973042857262428,2.026957142737572
192,0.001,9999999999,0,-0.020900000000000005,-1.197045942976847e-10,0.0,0.029099999880295404,1.9709000001197046,2.0290999998802954
193,0.001,9999999999,0,-0.018328571428571423,-1.1982189715483933e-10,0.0,0.031671428451606684,1.9683285715483934,2.031671428451607
194,0.001,9999999999,0,-0.0226142857142857,-1.199666285834252e-10,-0.0,0.027385714165747675,1.9726142858342524,2.0273857141657476
195,0.001,9999999999,0,-0.018042857142857145,-1.2008210286915106e-10,0.0,0.031957142737060754,1.9680428572629391,2.0319571427370606
196,0.001,9999999999,0,-0.014757142857142838,-1.201765485834462e-10,0.0,0.03524285702268062,1.9647571429773194,2.0352428570226806
197,0.001,9999999999,0,-0.0166142857142857,-1.2028288001202827e-10,-0.0,0.03338571416543142,1.9666142858345685,2.0333857141654312
198,0.001,9999999999,0,-0.01047142857142856,-1.2034989715489212e-10,0.0,0.039528571308221544,1.9604714286917784,2.0395285713082214
199,0.001,9999999999,0,-0.0116142857142857,-1.2042422858347097e-10,-0.0,0.038385714165290075,1.9616142858347099,2.03838571416529
200,0.001,9999999999,0,-0.007757142857142838,-1.2047387429776165e-10,0.0,0.04224285702238329,1.9577571429776166,2.042242857022383
201,0.001,9999999999,0,-0.014042857142857145,-1.2056374858348492e-10,-0.0,0.03595714273657911,1.964042857263421,2.0359571427365792
202,0.001,9999999999,0,-0.007471428571428561,-1.2061156572634686e-10,0.0,0.042528571307959874,1.95747142869204,2.04252857130796
203,0.001,9999999999,0,-0.003471428571428561,-1.2063378286920622e-10,0.0,0.04652857130793766,1.9534714286920623,2.0465285713079377
204,0.001,9999999999,0,-0.005471428571428561,-1.2066880001206687e-10,-0.0,0.044528571307902644,1.9554714286920973,2.0445285713079024
205,0.001,9999999999,0,-0.008900000000000005,-1.2072576001207256e-10,-0.0,0.041099999879274235,1.9589000001207257,2.041099999879274
206,0.001,9999999999,0,-0.0046142857142857,-1.2075529144064695e-10,0.0,0.04538571416495901,1.954614285835041,2.045385714164959
207,0.001,9999999999,0,-0.0011857142857142832,-1.2076288001207628e-10,0.0,0.04881428559352284,1.9511857144064773,2.0488142855935227
