step,K,T_I,T_D,P,I,D,ds,left speed,right speed
31,0.0025,9999999999,0,-0.4998714285714286,-1.0235785143880725e-10,0.0,-0.44987142867378643,2.4498714286737866,1.5501285713262136
32,0.0025,9999999999,0,-0.5,-1.0555785143912726e-10,-0.0,-0.4500000001055579,2.450000000105558,1.549999999894442
33,0.0025,9999999999,0,-0.5,-1.0875785143944726e-10,0.0,-0.4500000001087579,2.450000000108758,1.5499999998912422
34,0.0025,9999999999,0,-0.5,-1.1195785143976725e-10,0.0,-0.4500000001119579,2.4500000001119577,1.549999999888042
35,0.0025,9999999999,0,-0.49857142857142855,-1.1514870858294349e-10,0.0,-0.4485714286865773,2.448571428686577,1.5514285713134228
36,0.0025,9999999999,0,-0.4952285714285714,-1.1831817144040328e-10,0.0,-0.4452285715468896,2.4452285715468896,1.5547714284531104
37,0.0025,9999999999,0,-0.47022857142857144,-1.213276342978471e-10,0.0,-0.42022857154989907,2.4202285715498992,1.579771428450101
38,0.0025,9999999999,0,-0.43665714285714285,-1.2412224001241227e-10,0.0,-0.3866571429812651,2.386657142981265,1.613342857018735
39,0.0025,9999999999,0,-0.3934428571428572,-1.2664027429837835e-10,0.0,-0.34344285726949747,2.3434428572694976,1.6565571427305026
40,0.0025,9999999999,0,-0.35737142857142856,-1.2892745144146422e-10,0.0,-0.307371428700356,2.307371428700356,1.692628571299644
41,0.0025,9999999999,0,-0.33272857142857143,-1.3105691429882003e-10,0.0,-0.28272857155962833,2.282728571559628,1.7172714284403716
42,0.0025,9999999999,0,-0.3148714285714286,-1.3307209144187868e-10,0.0,-0.2648714287045007,2.2648714287045006,1.7351285712954994
43,0.0025,9999999999,0,-0.3052285714285714,-1.3502555429921687e-10,0.0,-0.25522857156359696,2.255228571563597,1.744771428436403
44,0.0025,9999999999,0,-0.2977285714285714,-1.3693101715655026e-10,0.0,-0.24772857156550243,2.2477285715655024,1.7522714284344976
45,0.0025,9999999999,0,-0.3059428571428571,-1.3888905144246038e-10,-0.0,-0.2559428572817462,2.255942857281746,1.7440571427182538
46,0.0025,9999999999,0,-0.3002285714285714,-1.4081051429979538e-10,0.0,-0.25022857156938194,2.250228571569382,1.749771428430618
47,0.0025,9999999999,0,-0.29915714285714284,-1.4272512001427257e-10,0.0,-0.24915714299986796,2.249157142999868,1.750842857000132
48,0.0025,9999999999,0,-0.30701428571428574,-1.446900114430405e-10,-0.0,-0.2570142858589758,2.257014285858976,1.742985714141024
49,0.0025,9999999999,0,-0.29022857142857145,-1.4654747430036908e-10,0.0,-0.24022857157511895,2.240228571575119,1.759771428424881
50,0.0025,9999999999,0,-0.2813,-1.483477943005491e-10,0.0,-0.23130000014834778,2.2313000001483476,1.7686999998516522
51,0.0025,9999999999,0,-0.2730857142857143,-1.5009554287215249e-10,0.0,-0.22308571443580988,2.22308571443581,1.7769142855641902
52,0.0025,9999999999,0,-0.23272857142857142,-1.5158500572944426e-10,0.0,-0.18272857158015643,2.1827285715801565,1.8172714284198435
53,0.0025,9999999999,0,-0.23737142857142857,-1.531041828724533e-10,-0.0,-0.18737142872453277,2.187371428724533,1.8126285712754673
54,0.0025,9999999999,0,-0.21665714285714285,-1.5449078858687766e-10,0.0,-0.16665714301163365,2.1666571430116335,1.8333428569883663
55,0.0025,9999999999,0,-0.1913,-1.5571510858700011e-10,0.0,-0.1413000001557151,2.141300000155715,1.8586999998442848
56,0.0025,9999999999,0,-0.17880000000000004,-1.5685942858711454e-10,0.0,-0.1288000001568595,2.1288000001568594,1.8711999998431406
57,0.0025,9999999999,0,-0.14130000000000004,-1.57763748587205e-10,0.0,-0.09130000015776378,2.091300000157764,1.9086999998422363
58,0.0025,9999999999,0,-0.1116571428571428,-1.5847835430156213e-10,0.0,-0.061657143015621155,2.061657143015621,1.9383428569843788
59,0.0025,9999999999,0,-0.0566571428571428,-1.5884096001588412e-10,0.0,-0.00665714301598376,2.0066571430159836,1.9933428569840161
60,0.0025,9999999999,0,-0.0348714285714285,-1.5906413715876356e-10,0.0,0.015128571269507368,1.9848714287304927,2.0151285712695075
61,0.0025,9999999999,0,0.05191428571428574,-1.5873188573015892e-10,0.0,0.10191428555555385,1.898085714444446,2.1019142855555537
62,0.0025,9999999999,0,0.14798571428571436,-1.5778477715863565e-10,0.0,0.1979857141279296,1.8020142858720705,2.1979857141279298
63,0.0025,9999999999,0,0.2894142857142856,-1.55932525729879e-10,0.0,0.33941428555835307,1.660585714441647,2.339414285558353
64,0.0025,9999999999,0,0.4697714285714285,-1.5292598858672117e-10,0.0,0.5197714284185025,1.4802285715814976,2.5197714284185024
65,0.0025,9999999999,0,0.7215571428571427,-1.4830802287197367e-10,0.0,0.7715571427088347,1.2284428572911654,2.7715571427088346
66,0.0025,9999999999,0,0.9319142857142856,-1.4234377144280582e-10,0.0,0.9819142855719418,1.0180857144280582,2.981914285571942
67,0.0025,9999999999,0,1.0526285714285715,-1.3560694858498927e-10,0.0,1.1026285712929647,0.8973714287070353,3.1026285712929647
68,0.0025,9999999999,0,1.0769142857142857,-1.2871469715572862e-10,0.0,1.1269142855855712,0.8730857144144288,3.1269142855855714
69,0.0025,9999999999,0,1.1086999999999998,-1.2161901715501903e-10,0.0,1.158699999878381,0.8413000001216191,3.158699999878381
70,0.0025,9999999999,0,1.1229857142857145,-1.1443190858287177e-10,0.0,1.1729857141712825,0.8270142858287175,3.1729857141712827
71,0.0025,9999999999,0,1.1415571428571432,-1.0712594286785547e-10,0.0,1.1915571427500173,0.8084428572499827,3.1915571427500176
72,0.0025,9999999999,0,1.1747714285714286,-9.960740572424646e-11,0.0,1.2247714284718212,0.7752285715281788,3.224771428471821
73,0.0025,9999999999,0,1.201914285714286,-9.191515429490581e-11,0.0,1.2519142856223708,0.7480857143776292,3.251914285622371
74,0.0025,9999999999,0,1.2351285714285718,-8.401033143697246e-11,0.0,1.2851285713445615,0.7148714286554385,3.2851285713445613
75,0.0025,9999999999,0,1.1901285714285716,-7.639350857906793e-11,-0.0,1.2401285713521781,0.7598714286478219,3.2401285713521784
76,0.0025,9999999999,0,1.1187000000000002,-6.923382857835194e-11,-0.0,1.1686999999307666,0.8313000000692334,3.168699999930767
77,0.0025,9999999999,0,1.0333428571428573,-6.262043429197632e-11,-0.0,1.083342857080237,0.916657142919763,3.083342857080237
78,0.0025,9999999999,0,0.9408428571428573,-5.659904000565989e-11,-0.0,0.9908428570862583,1.0091571429137418,2.990842857086258
79,0.0025,9999999999,0,0.8637,-5.1071360005107124e-11,-0.0,0.9136999999489287,1.0863000000510712,2.913699999948929
80,0.0025,9999999999,0,0.7794142857142857,-4.6083108576036864e-11,-0.0,0.8294142856682026,1.1705857143317973,2.8294142856682027
81,0.0025,9999999999,0,0.7608428571428572,-4.121371428983564e-11,-0.0,0.8108428571016435,1.1891571428983565,2.8108428571016435
82,0.0025,9999999999,0,0.7104857142857144,-3.6666605717952356e-11,-0.0,0.7604857142490479,1.239514285750952,2.760485714249048
83,0.0025,9999999999,0,0.6208428571428571,-3.269321143184073e-11,-0.0,0.670842857110164,1.3291571428898359,2.670842857110164
84,0.0025,9999999999,0,0.5179857142857143,-2.937810286008065e-11,-0.0,0.5679857142563363,1.4320142857436637,2.567985714256336
85,0.0025,9999999999,0,0.4504857142857142,-2.6494994288363767e-11,-0.0,0.5004857142592193,1.4995142857407808,2.500485714259219
86,0.0025,9999999999,0,0.4554857142857142,-2.357988571664368e-11,0.0,0.5054857142621344,1.4945142857378655,2.5054857142621345
87,0.0025,9999999999,0,0.448342857142857,-2.0710491430642455e-11,-0.0,0.4983428571221465,1.5016571428778536,2.4983428571221467
88,0.0025,9999999999,0,0.443342857142857,-1.7873097144644433e-11,-0.0,0.4933428571249839,1.5066571428750162,2.493342857124984
89,0.0025,9999999999,0,0.4261999999999999,-1.5145417144371666e-11,-0.0,0.47619999998485446,1.5238000000151455,2.4761999999848543
90,0.0025,9999999999,0,0.4151285714285713,-1.2488594286963126e-11,-0.0,0.46512857141608266,1.5348714285839173,2.4651285714160824
91,0.0025,9999999999,0,0.39655714285714266,-9.950628572423619e-12,-0.0,0.446557142847192,1.553442857152808,2.446557142847192
92,0.0025,9999999999,0,0.3686999999999999,-7.59094857218765e-12,-0.0,0.418699999992409,1.581300000007591,2.418699999992409
93,0.0025,9999999999,0,0.3826285714285713,-5.142125714799912e-12,0.0,0.4326285714234292,1.5673714285765707,2.4326285714234293
94,0.0025,9999999999,0,0.3626285714285713,-2.821302857424973e-12,-0.0,0.41262857142575,1.58737142857425,2.41262857142575
95,0.0025,9999999999,0,0.3622714285714285,-5.027657143359767e-13,-0.0,0.41227142857092575,1.5877285714290743,2.412271428570926
96,0.0025,9999999999,0,0.36084285714285697,1.8066285716092477e-12,-0.0,0.41084285714466356,1.5891571428553364,2.4108428571446634
97,0.0025,9999999999,0,0.3426285714285713,3.999451428971386e-12,-0.0,0.39262857143257074,1.6073714285674292,2.392628571432571
98,0.0025,9999999999,0,0.3215571428571427,6.0574171434628965e-12,-0.0,0.37155714286320013,1.6284428571368,2.3715571428632
99,0.0025,9999999999,0,0.3115571428571427,8.051382857948004e-12,-0.0,0.3615571428651941,1.638442857134806,2.3615571428651942
100,0.0025,9999999999,0,0.3165571428571427,1.0077348572436314e-11,0.0,0.36655714286722,1.63344285713278,2.36655714286722
101,0.0025,9999999999,0,0.2876285714285713,1.1918171429763253e-11,-0.0,0.33762857144048947,1.6623714285595106,2.3376285714404896
102,0.0025,9999999999,0,0.2826285714285713,1.372699428708699e-11,-0.0,0.3326285714422983,1.6673714285577017,2.3326285714422985
103,0.0025,9999999999,0,0.2679857142857142,1.5442102858687074e-11,-0.0,0.3179857143011563,1.6820142856988438,2.317985714301156
104,0.0025,9999999999,0,0.2365571428571427,1.695606857312418e-11,-0.0,0.2865571428740988,1.7134428571259013,2.286557142874099
105,0.0025,9999999999,0,0.20977142857142853,1.829860571611558e-11,-0.0,0.2597714285897271,1.740228571410273,2.259771428589727
106,0.0025,9999999999,0,0.19512857142857143,1.954742857338332e-11,-0.0,0.24512857144811884,1.7548714285518812,2.245128571448119
107,0.0025,9999999999,0,0.17441428571428574,2.0663680002066373e-11,-0.0,0.22441428573494943,1.7755857142650506,2.2244142857349494
108,0.0025,9999999999,0,0.16941428571428574,2.1747931430746226e-11,-0.0,0.21941428573603367,1.7805857142639663,2.2194142857360335
109,0.0025,9999999999,0,0.14012857142857144,2.2644754287978765e-11,-0.0,0.1901285714512162,1.8098714285487838,2.190128571451216
110,0.0025,9999999999,0,0.12477142857142852,2.344329143091576e-11,-0.0,0.17477142859487182,1.8252285714051282,2.174771428594872
111,0.0025,9999999999,0,0.11012857142857137,2.41481142881291e-11,-0.0,0.16012857145271947,1.8398714285472806,2.1601285714527196
112,0.0025,9999999999,0,0.10191428571428567,2.4800365716765754e-11,-0.0,0.15191428573908605,1.848085714260914,2.1519142857390863
113,0.0025,9999999999,0,0.06905714285714282,2.5242331431095668e-11,-0.0,0.11905714288238516,1.8809428571176148,2.1190571428823852
114,0.0025,9999999999,0,0.057271428571428515,2.5608868573989463e-11,-0.0,0.1072714285970374,1.8927285714029627,2.1072714285970373
115,0.0025,9999999999,0,0.04119999999999997,2.587254857401583e-11,-0.0,0.09120000002587253,1.9087999999741274,2.0912000000258724
116,0.0025,9999999999,0,0.030485714285714283,2.6067657145463913e-11,-0.0,0.08048571431178195,1.9195142856882181,2.080485714311782
117,0.0025,9999999999,0,0.01941428571428567,2.6191908574047766e-11,-0.0,0.06941428574047759,1.9305857142595224,2.0694142857404776
118,0.0025,9999999999,0,0.009057142857142821,2.6249874288339282e-11,-0.0,0.0590571428833927,1.9409428571166072,2.059057142883393
119,0.0025,9999999999,0,-0.005228571428571484,2.6216411431193075e-11,-0.0,0.04477142859764493,1.9552285714023552,2.044771428597645
120,0.0025,9999999999,0,-0.00022857142857148462,2.621494857405007e-11,0.0,0.04977142859764347,1.9502285714023566,2.0497714285976434
121,0.0025,9999999999,0,-0.012371428571428637,2.6135771431185008e-11,-0.0,0.03762857145470713,1.962371428545293,2.0376285714547073
122,0.0025,9999999999,0,-0.01701428571428572,2.6026880002602693e-11,-0.0,0.03298571431174116,1.9670142856882589,2.0329857143117414
123,0.0025,9999999999,0,-0.019871428571428637,2.589970285973283e-11,-0.0,0.030128571454471068,1.969871428545529,2.0301285714544712
124,0.0025,9999999999,0,-0.03272857142857141,2.569024000256903e-11,-0.0,0.017271428597118832,1.9827285714028813,2.0172714285971187
125,0.0025,9999999999,0,-0.0316571428571428,2.5487634288263052e-11,0.0,0.018342857168344835,1.9816571428316552,2.018342857168345
126,0.0025,9999999999,0,-0.03558571428571426,2.525988571681171e-11,-0.0,0.014414285739545625,1.9855857142604543,2.0144142857395457
127,0.0025,9999999999,0,-0.04201428571428565,2.499099428821339e-11,-0.0,0.007985714310705348,1.9920142856892946,2.0079857143107054
128,0.0025,9999999999,0,-0.05058571428571426,2.4667245716752447e-11,-0.0,-0.0005857142610470115,2.000585714261047,1.999414285738953
129,0.0025,9999999999,0,-0.054871428571428495,2.4316068573860183e-11,-0.0,-0.004871428547112422,2.0048714285471125,1.9951285714528875
130,0.0025,9999999999,0,-0.06808571428571426,2.3880320002388038e-11,-0.0,-0.018085714261833946,2.018085714261834,1.981914285738166
131,0.0025,9999999999,0,-0.057728571428571414,2.3510857145208233e-11,0.0,-0.007728571405060551,2.0077285714050603,1.9922714285949394
132,0.0025,9999999999,0,-0.06808571428571426,2.3075108573736088e-11,-0.0,-0.01808571426263915,2.018085714262639,1.9819142857373608
133,0.0025,9999999999,0,-0.0741571428571428,2.2600502859402914e-11,-0.0,-0.02415714283454229,2.024157142834542,1.9758428571654578
134,0.0025,9999999999,0,-0.0784428571428571,2.2098468573638424e-11,-0.0,-0.02844285712075864,2.0284428571207584,1.9715571428792413
135,0.0025,9999999999,0,-0.0823714285714285,2.1571291430728563e-11,-0.0,-0.03237142854985721,2.0323714285498573,1.9676285714501427
136,0.0025,9999999999,0,-0.0823714285714285,2.1044114287818705e-11,0.0,-0.032371428550384385,2.0323714285503844,1.9676285714496156
137,0.0025,9999999999,0,-0.08522857142857142,2.04986514306213e-11,-0.0,-0.035228571408072756,2.035228571408073,1.9647714285919273
138,0.0025,9999999999,0,-0.08987142857142849,1.9923474287706642e-11,-0.0,-0.03987142855150501,2.039871428551505,1.960128571448495
139,0.0025,9999999999,0,-0.09629999999999996,1.930715428764501e-11,-0.0,-0.0462999999806928,2.046299999980693,1.9537000000193072
140,0.0025,9999999999,0,-0.0973714285714285,1.868397714472555e-11,-0.0,-0.047371428552744524,2.0473714285527445,1.9526285714472555
141,0.0025,9999999999,0,-0.1023714285714285,1.8028800001802892e-11,-0.0,-0.0523714285533997,2.0523714285534,1.9476285714466004
142,0.0025,9999999999,0,-0.11129999999999995,1.731648000173166e-11,-0.0,-0.06129999998268347,2.0612999999826833,1.9387000000173165
143,0.0025,9999999999,0,-0.10558571428571427,1.6640731430235515e-11,0.0,-0.055585714269073536,2.0555857142690734,1.9444142857309266
144,0.0025,9999999999,0,-0.1116571428571428,1.592612571587834e-11,-0.0,-0.06165714284121668,2.0616571428412165,1.9383428571587833
145,0.0025,9999999999,0,-0.11272857142857141,1.5204662858663336e-11,-0.0,-0.06272857141336675,2.0627285714133667,1.9372714285866333
146,0.0025,9999999999,0,-0.11951428571428566,1.4439771430015421e-11,-0.0,-0.06951428569984588,2.069514285699846,1.9304857143001541
147,0.0025,9999999999,0,-0.12058571428571427,1.3668022858509674e-11,-0.0,-0.07058571427204624,2.0705857142720463,1.9294142857279537
148,0.0025,9999999999,0,-0.12308571428571426,1.288027428700233e-11,-0.0,-0.07308571427283397,2.073085714272834,1.926914285727166
149,0.0025,9999999999,0,-0.11379999999999996,1.2151954286929498e-11,0.0,-0.063799999987848,2.063799999987848,1.936200000012152
150,0.0025,9999999999,0,-0.13630000000000003,1.1279634286842265e-11,-0.0,-0.08629999998872039,2.08629999998872,1.9137000000112796
151,0.0025,9999999999,0,-0.13951428571428573,1.0386742858181549e-11,-0.0,-0.08951428570389898,2.089514285703899,1.910485714296101
152,0.0025,9999999999,0,-0.13522857142857142,9.521280000952147e-12,0.0,-0.08522857141905014,2.08522857141905,1.9147714285809498
153,0.0025,9999999999,0,-0.14915714285714288,8.56667428657097e-12,-0.0,-0.0991571428485762,2.099157142848576,1.9008428571514238
154,0.0025,9999999999,0,-0.14630000000000004,7.630354286477338e-12,0.0,-0.0962999999923697,2.0962999999923695,1.9037000000076303
155,0.0025,9999999999,0,-0.1502285714285714,6.668891429238334e-12,-0.0,-0.10022857142190252,2.1002285714219027,1.8997714285780976
156,0.0025,9999999999,0,-0.14522857142857143,5.739428572002531e-12,0.0,-0.09522857142283199,2.095228571422832,1.904771428577168
157,0.0025,9999999999,0,-0.1502285714285714,4.777965714763527e-12,-0.0,-0.10022857142379345,2.1002285714237936,1.8997714285762066
158,0.0025,9999999999,0,-0.15630000000000002,3.7776457146634954e-12,-0.0,-0.10629999999622237,2.106299999996222,1.8937000000037776
159,0.0025,9999999999,0,-0.16237142857142858,2.7384685717024353e-12,-0.0,-0.1123714285686901,2.1123714285686903,1.88762857143131
160,0.0025,9999999999,0,-0.1609428571428571,1.7084342858851462e-12,0.0,-0.11094285714114867,2.110942857141149,1.8890571428588514
161,0.0025,9999999999,0,-0.16415714285714286,6.578285714943711e-13,-0.0,-0.11415714285648502,2.114157142856485,1.885842857143515
162,0.0025,9999999999,0,-0.17022857142857142,-4.3163428575743216e-13,-0.0,-0.12022857142900305,2.1202285714290032,1.879771428570997
163,0.0025,9999999999,0,-0.17272857142857143,-1.5370971430108357e-12,-0.0,-0.12272857143010853,2.1227285714301085,1.8772714285698915
164,0.0025,9999999999,0,-0.17344285714285712,-2.6471314288361247e-12,-0.0,-0.12344285714550425,2.123442857145504,1.8765571428544958
165,0.0025,9999999999,0,-0.17558571428571426,-3.770880000377071e-12,-0.0,-0.12558571428948512,2.125585714289485,1.8744142857105148
166,0.0025,9999999999,0,-0.17665714285714287,-4.901485714775845e-12,-0.0,-0.12665714286204438,2.126657142862044,1.8733428571379556
167,0.0025,9999999999,0,-0.17701428571428574,-6.034377143460564e-12,-0.0,-0.12701428572032009,2.1270142857203203,1.87298571427968
168,0.0025,9999999999,0,-0.18451428571428571,-7.215268572150082e-12,-0.0,-0.13451428572150098,2.134514285721501,1.865485714278499
169,0.0025,9999999999,0,-0.1880857142857143,-8.419017143699027e-12,-0.0,-0.1380857142941333,2.1380857142941334,1.8619142857058666
170,0.0025,9999999999,0,-0.1855857142857143,-9.606765715246372e-12,0.0,-0.13558571429532107,2.135585714295321,1.864414285704679
171,0.0025,9999999999,0,-0.18487142857142858,-1.0789942858221834e-11,0.0,-0.1348714285822185,2.1348714285822186,1.8651285714177814
172,0.0025,9999999999,0,-0.19094285714285714,-1.2011977144058323e-11,-0.0,-0.1409428571548691,2.140942857154869,1.8590571428451308
173,0.0025,9999999999,0,-0.18987142857142858,-1.3227154287036982e-11,0.0,-0.13987142858465573,2.1398714285846556,1.8601285714153444
174,0.0025,9999999999,0,-0.19165714285714283,-1.4453760001445358e-11,-0.0,-0.1416571428715966,2.1416571428715967,1.8583428571284033
175,0.0025,9999999999,0,-0.19272857142857142,-1.568722285871156e-11,-0.0,-0.14272857144425866,2.1427285714442585,1.8572714285557415
176,0.0025,9999999999,0,-0.19772857142857142,-1.6952685715980964e-11,-0.0,-0.1477285714455241,2.147728571445524,1.852271428554476
177,0.0025,9999999999,0,-0.1980857142857143,-1.8220434287536312e-11,-0.0,-0.14808571430393475,2.1480857143039347,1.8519142856960653
178,0.0025,9999999999,0,-0.1980857142857143,-1.9488182859091663e-11,0.0,-0.1480857143052025,2.1480857143052026,1.8519142856947974
179,0.0025,9999999999,0,-0.19415714285714283,-2.0730788573501633e-11,0.0,-0.14415714287787362,2.144157142877874,1.8558428571221264
180,0.0025,9999999999,0,-0.20451428571428573,-2.2039680002203953e-11,-0.0,-0.15451428573632542,2.1545142857363255,1.8454857142636745
181,0.0025,9999999999,0,-0.20201428571428573,-2.3332571430904673e-11,0.0,-0.15201428573761827,2.1520142857376183,1.8479857142623817
182,0.0025,9999999999,0,-0.22415714285714283,-2.4767177145333845e-11,-0.0,-0.17415714288191003,2.17415714288191,1.82584285711809
183,0.0025,9999999999,0,-0.20487142857142857,-2.6078354288322105e-11,0.0,-0.1548714285975069,2.154871428597507,1.8451285714024932
184,0.0025,9999999999,0,-0.20844285714285715,-2.7412388574169794e-11,-0.0,-0.1584428571702695,2.1584428571702694,1.8415571428297306
185,0.0025,9999999999,0,-0.20951428571428574,-2.875328000287531e-11,-0.0,-0.159514285743039,2.159514285743039,1.840485714256961
186,0.0025,9999999999,0,-0.18415714285714285,-2.9931885717278885e-11,0.0,-0.13415714288707475,2.1341571428870747,1.8658428571129253
187,0.0025,9999999999,0,-0.21022857142857143,-3.127734857455629e-11,-0.0,-0.16022857145984876,2.160228571459849,1.8397714285401512
188,0.0025,9999999999,0,-0.21022857142857143,-3.262281143183369e-11,0.0,-0.16022857146119424,2.1602285714611944,1.8397714285388058
189,0.0025,9999999999,0,-0.21094285714285715,-3.397284571768298e-11,-0.0,-0.16094285717683,2.16094285717683,1.8390571428231701
190,0.0025,9999999999,0,-0.19272857142857142,-3.520630857494918e-11,0.0,-0.1427285714637777,2.1427285714637776,1.8572714285362224
191,0.0025,9999999999,0,-0.21344285714285716,-3.657234286080007e-11,-0.0,-0.16344285717942952,2.1634428571794295,1.8365571428205705
192,0.0025,9999999999,0,-0.2145142857142857,-3.7945234289508785e-11,-0.0,-0.16451428575223093,2.164514285752231,1.8354857142477692
193,0.0025,9999999999,0,-0.2380857142857143,-3.946898286108974e-11,-0.0,-0.18808571432518328,2.188085714325183,1.8119142856748167
194,0.0025,9999999999,0,-0.2152285714285714,-4.084644571837034e-11,0.0,-0.16522857146941783,2.165228571469418,1.834771428530582
195,0.0025,9999999999,0,-0.21737142857142858,-4.22376228613666e-11,-0.0,-0.16737142861366622,2.167371428613666,1.8326285713863337
196,0.0025,9999999999,0,-0.2177285714285714,-4.3631085718648805e-11,-0.0,-0.1677285714722025,2.1677285714722023,1.8322714285277975
197,0.0025,9999999999,0,-0.20272857142857142,-4.49285485759214e-11,0.0,-0.1527285714735,2.1527285714735,1.8472714285265
198,0.0025,9999999999,0,-0.2155857142857143,-4.6308297147487956e-11,-0.0,-0.16558571433202257,2.1655857143320225,1.8344142856679775
199,0.0025,9999999999,0,-0.2188,-4.770861714762798e-11,-0.0,-0.16880000004770862,2.1688000000477086,1.8311999999522914
200,0.0025,9999999999,0,-0.2177285714285714,-4.9102080004910185e-11,0.0,-0.1677285714776735,2.1677285714776735,1.8322714285223265
201,0.0025,9999999999,0,-0.2313,-5.058240000505822e-11,-0.0,-0.1813000000505824,2.1813000000505824,1.8186999999494176
202,0.0025,9999999999,0,-0.22344285714285714,-5.2012434290915505e-11,0.0,-0.17344285719486957,2.1734428571948694,1.8265571428051304
203,0.0025,9999999999,0,-0.2213,-5.342875429105714e-11,0.0,-0.17130000005342877,2.171300000053429,1.8286999999465712
204,0.0025,9999999999,0,-0.2230857142857143,-5.485650286262848e-11,-0.0,-0.1730857143405708,2.1730857143405706,1.8269142856594291
205,0.0025,9999999999,0,-0.22522857142857142,-5.629796571991549e-11,-0.0,-0.17522857148486937,2.1752285714848694,1.8247714285151306
206,0.0025,9999999999,0,-0.22665714285714283,-5.774857143434627e-11,-0.0,-0.17665714291489143,2.1766571429148915,1.8233428570851085
207,0.0025,9999999999,0,-0.2205857142857143,-5.916032000591602e-11,0.0,-0.17058571434487463,2.170585714344875,1.8294142856551254
208,0.0025,9999999999,0,-0.22237142857142858,-6.058349714891547e-11,-0.0,-0.1723714286320121,2.172371428632012,1.8276285713679878
