step,K,T_I,T_D,P,I,D,ds,left speed,right speed
842,0.01,9999999999,0,-0.33602857142857145,-2.131329280213133e-09,0.0,-0.28602857355990075,2.286028573559901,1.7139714264400991
843,0.01,9999999999,0,-0.3117428571428573,-2.1333244344990473e-09,0.0,-0.2617428592761818,2.2617428592761817,1.7382571407238183
844,0.01,9999999999,0,-0.29888571428571425,-2.135237303070667e-09,0.0,-0.24888571642095159,2.2488857164209515,1.7511142835790485
845,0.01,9999999999,0,-0.27460000000000007,-2.1369947430708428e-09,0.0,-0.22460000213699483,2.2246000021369947,1.7753999978630053
846,0.01,9999999999,0,-0.29745714285714286,-2.138898468785319e-09,-0.0,-0.24745714499604132,2.247457144996041,1.7525428550039588
847,0.01,9999999999,0,-0.2917428571428573,-2.1407656230712196e-09,0.0,-0.24174285928362294,2.241742859283623,1.7582571407163772
848,0.01,9999999999,0,-0.2531714285714287,-2.1423859202142386e-09,0.0,-0.20317143071381466,2.2031714307138146,1.7968285692861854
849,0.01,9999999999,0,-0.2574571428571429,-2.1440336459286894e-09,-0.0,-0.20745714500117657,2.2074571450011766,1.7925428549988234
850,0.01,9999999999,0,-0.2517428571428573,-2.1456448002145644e-09,0.0,-0.2017428592885021,2.201742859288502,1.798257140711498
851,0.01,9999999999,0,-0.26174285714285733,-2.147319954500446e-09,-0.0,-0.21174285929017728,2.2117428592901773,1.7882571407098227
852,0.01,9999999999,0,-0.22602857142857147,-2.1487665373577338e-09,0.0,-0.17602857357733798,2.176028573577338,1.823971426422662
853,0.01,9999999999,0,-0.2817428571428573,-2.1505696916436286e-09,-0.0,-0.23174285929342697,2.231742859293427,1.768257140706573
854,0.01,9999999999,0,-0.2345999999999998,-2.1520711316437785e-09,0.0,-0.18460000215207095,2.184600002152071,1.815399997847929
855,0.01,9999999999,0,-0.2446000000000001,-2.153636571643935e-09,-0.0,-0.19460000215363665,2.1946000021536367,1.8053999978463633
856,0.01,9999999999,0,-0.24745714285714285,-2.155220297358379e-09,-0.0,-0.19745714501236317,2.197457145012363,1.8025428549876368
857,0.01,9999999999,0,-0.20888571428571426,-2.156557165929941e-09,0.0,-0.1588857164422714,2.1588857164422715,1.8411142835577285
858,0.01,9999999999,0,-0.20745714285714287,-2.15788489164436e-09,0.0,-0.15745714501502778,2.157457145015028,1.8425428549849723
859,0.01,9999999999,0,-0.1960285714285712,-2.159139474501628e-09,0.0,-0.14602857358771065,2.1460285735877105,1.8539714264122893
860,0.01,9999999999,0,-0.2360285714285712,-2.1606500573589217e-09,-0.0,-0.18602857358922126,2.1860285735892213,1.8139714264107787
861,0.01,9999999999,0,-0.18174285714285673,-2.1618132116447527e-09,0.0,-0.13174285930466995,2.13174285930467,1.86825714069533
862,0.01,9999999999,0,-0.22460000000000008,-2.1632506516448968e-09,-0.0,-0.17460000216325072,2.174600002163251,1.8253999978367492
863,0.01,9999999999,0,-0.16174285714285674,-2.1642858059307143e-09,0.0,-0.11174285930714255,2.1117428593071423,1.8882571406928574
864,0.01,9999999999,0,-0.1531714285714284,-2.1652661030736695e-09,0.0,-0.1031714307366945,2.1031714307366944,1.8968285692633056
865,0.01,9999999999,0,-0.1245999999999998,-2.166063543073749e-09,0.0,-0.07460000216606333,2.074600002166063,1.9253999978339367
866,0.01,9999999999,0,-0.1245999999999998,-2.1668609830738287e-09,0.0,-0.07460000216686077,2.0746000021668607,1.9253999978331393
867,0.01,9999999999,0,-0.14745714285714256,-2.167804708788209e-09,-0.0,-0.09745714502494728,2.097457145024947,1.9025428549750527
868,0.01,9999999999,0,-0.16602857142857147,-2.1688672916454578e-09,-0.0,-0.11602857359743875,2.116028573597439,1.8839714264025613
869,0.01,9999999999,0,-0.12745714285714257,-2.1696830173598253e-09,0.0,-0.07745714502682559,2.0774571450268255,1.9225428549731745
870,0.01,9999999999,0,-0.12745714285714257,-2.1704987430741924e-09,0.0,-0.07745714502764132,2.0774571450276413,1.9225428549723587
871,0.01,9999999999,0,-0.08888571428571425,-2.1710676116456782e-09,0.0,-0.03888571645678186,2.038885716456782,1.961114283543218
872,0.01,9999999999,0,-0.10888571428571396,-2.1717644802171763e-09,-0.0,-0.058885716457478435,2.0588857164574783,1.9411142835425215
873,0.01,9999999999,0,-0.12888571428571424,-2.172589348788687e-09,-0.0,-0.0788857164583036,2.0788857164583034,1.9211142835416963
874,0.01,9999999999,0,-0.10174285714285673,-2.1732405030744665e-09,0.0,-0.051742859316097234,2.0517428593160973,1.9482571406839027
875,0.01,9999999999,0,-0.08602857142857119,-2.1737910859316642e-09,0.0,-0.03602857360236228,2.0360285736023624,1.9639714263976378
876,0.01,9999999999,0,-0.08745714285714257,-2.174350811646006e-09,-0.0,-0.037457145031493375,2.0374571450314933,1.9625428549685067
877,0.01,9999999999,0,-0.09174285714285674,-2.174937965931779e-09,-0.0,-0.0417428593177947,2.041742859317795,1.9582571406822054
878,0.01,9999999999,0,-0.054599999999999795,-2.175287405931814e-09,0.0,-0.0046000021752872,2.004600002175287,1.9953999978247128
879,0.01,9999999999,0,-0.06602857142857119,-2.1757099887889996e-09,-0.0,-0.01602857360428117,2.0160285736042813,1.9839714263957189
880,0.01,9999999999,0,-0.057457142857142575,-2.176077714503322e-09,0.0,-0.007457145033220286,2.00745714503322,1.9925428549667796
881,0.01,9999999999,0,-0.07888571428571396,-2.1765825830748014e-09,-0.0,-0.02888571646229654,2.0288857164622964,1.9711142835377036
882,0.01,9999999999,0,-0.08888571428571396,-2.1771514516462864e-09,-0.0,-0.0388857164628654,2.0388857164628655,1.9611142835371347
883,0.01,9999999999,0,-0.03317142857142841,-2.1773637487891647e-09,0.0,0.016828569251207848,1.9831714307487922,2.016828569251208
884,0.01,9999999999,0,-0.04317142857142841,-2.1776400459320494e-09,-0.0,0.006828569250931546,1.9931714307490684,2.0068285692509313
885,0.01,9999999999,0,-0.03317142857142841,-2.1778523430749277e-09,0.0,0.016828569250719252,1.9831714307492807,2.0168285692507193
886,0.01,9999999999,0,-0.1245999999999998,-2.1786497830750075e-09,-0.0,-0.07460000217864958,2.0746000021786495,1.9253999978213505
887,0.01,9999999999,0,-0.010314285714285347,-2.1787157945035854e-09,0.0,0.03968571210699886,1.960314287893001,2.0396857121069987
888,0.01,9999999999,0,-0.05745714285714286,-2.179083520217908e-09,-0.0,-0.007457145036226374,2.007457145036226,1.9925428549637736
889,0.01,9999999999,0,-0.03174285714285673,-2.179286674503643e-09,0.0,0.018257140677856595,1.9817428593221433,2.0182571406778567
890,0.01,9999999999,0,-0.03174285714285673,-2.1794898287893775e-09,0.0,0.01825714067765344,1.9817428593223465,2.0182571406776533
891,0.01,9999999999,0,-0.03174285714285673,-2.179692983075112e-09,0.0,0.01825714067745029,1.9817428593225497,2.0182571406774503
892,0.01,9999999999,0,-0.0031714285714284076,-2.1797132802179714e-09,0.0,0.046828569248858316,1.9531714307511416,2.0468285692488584
893,0.01,9999999999,0,0.002542857142857429,-2.1796970059322553e-09,0.0,0.052542854963160426,1.9474571450368396,2.0525428549631606
894,0.01,9999999999,0,0.056828571428571596,-2.179333303075076e-09,0.0,0.1068285692492383,1.8931714307507617,2.106828569249238
895,0.01,9999999999,0,-0.021742857142857303,-2.179472457360804e-09,-0.0,0.028257140677670243,1.9717428593223298,2.0282571406776704
896,0.01,9999999999,0,0.016828571428571592,-2.1793647545036503e-09,0.0,0.06682856924920684,1.9331714307507932,2.066828569249207
897,0.01,9999999999,0,-0.006028571428571467,-2.1794033373607973e-09,-0.0,0.0439714263920252,1.9560285736079748,2.0439714263920252
898,0.01,9999999999,0,0.018257142857143267,-2.1792864916465e-09,0.0,0.06825714067785678,1.9317428593221433,2.068257140677857
899,0.01,9999999999,0,0.03682857142857159,-2.1790507887893333e-09,0.0,0.08682856924952082,1.9131714307504792,2.086828569249521
900,0.01,9999999999,0,0.06825714285714327,-2.1786139430750038e-09,0.0,0.11825714067852933,1.8817428593214707,2.118257140678529
901,0.01,9999999999,0,0.055400000000000206,-2.1782593830749683e-09,-0.0,0.10539999782174082,1.8946000021782592,2.105399997821741
902,0.01,9999999999,0,0.05111428571428604,-2.1779322516463637e-09,-0.0,0.1011142835363538,1.8988857164636461,2.101114283536354
903,0.01,9999999999,0,0.04111428571428604,-2.1776691202177663e-09,-0.0,0.09111428353661692,1.908885716463383,2.091114283536617
904,0.01,9999999999,0,0.04397142857142882,-2.1773877030748807e-09,0.0,0.09397142639404113,1.9060285736059588,2.093971426394041
905,0.01,9999999999,0,0.11540000000000021,-2.176649143074807e-09,0.0,0.16539999782335107,1.8346000021766489,2.165399997823351
906,0.01,9999999999,0,0.04254285714285743,-2.1763768687890653e-09,-0.0,0.09254285496648057,1.9074571450335194,2.0925428549664806
907,0.01,9999999999,0,0.06968571428571466,-2.175930880217592e-09,0.0,0.11968571210978378,1.8803142878902162,2.1196857121097836
908,0.01,9999999999,0,0.04968571428571465,-2.1756128916461316e-09,-0.0,0.09968571211010177,1.9003142878898982,2.0996857121101016
909,0.01,9999999999,0,0.026828571428571594,-2.175441188788972e-09,-0.0,0.0768285692531304,1.9231714307468697,2.0768285692531303
910,0.01,9999999999,0,0.07111428571428605,-2.174986057360355e-09,0.0,0.1211142835393,1.8788857164607,2.1211142835393
911,0.01,9999999999,0,0.061114285714286044,-2.174594925931744e-09,-0.0,0.11111428353969112,1.8888857164603088,2.111114283539691
912,0.01,9999999999,0,-0.0003142857142856315,-2.1745969373603156e-09,-0.0,0.049685712111117435,1.9503142878888826,2.0496857121111174
913,0.01,9999999999,0,0.03682857142857159,-2.1743612345031496e-09,0.0,0.08682856925421037,1.9131714307457897,2.0868285692542106
914,0.01,9999999999,0,0.06540000000000021,-2.1739426745031073e-09,0.0,0.11539999782605753,1.8846000021739424,2.1153999978260574
915,0.01,9999999999,0,0.0754000000000002,-2.173460114503059e-09,0.0,0.1253999978265401,1.87460000217346,2.1253999978265403
916,0.01,9999999999,0,0.08825714285714327,-2.1728952687887173e-09,0.0,0.138257140684248,1.861742859315752,2.138257140684248
917,0.01,9999999999,0,0.09254285714285743,-2.1723029945029437e-09,0.0,0.14254285497055444,1.8574571450294455,2.1425428549705545
918,0.01,9999999999,0,0.08968571428571466,-2.1717290059314574e-09,-0.0,0.13968571211398567,1.8603142878860144,2.1396857121139856
919,0.01,9999999999,0,0.10254285714285744,-2.171072731645678e-09,0.0,0.1525428549717847,1.8474571450282153,2.152542854971785
920,0.01,9999999999,0,0.09968571428571465,-2.1704347430741853e-09,-0.0,0.14968571211527992,1.85031428788472,2.14968571211528
921,0.01,9999999999,0,0.06540000000000021,-2.1700161830741434e-09,-0.0,0.11539999782998403,1.884600002170016,2.115399997829984
922,0.01,9999999999,0,0.056828571428571596,-2.1696524802169642e-09,-0.0,0.10682856925891912,1.893171430741081,2.1068285692589193
923,0.01,9999999999,0,0.07111428571428605,-2.1691973487883474e-09,0.0,0.1211142835450887,1.8788857164549113,2.1211142835450887
924,0.01,9999999999,0,0.08540000000000021,-2.1686507887882924e-09,0.0,0.13539999783134943,1.8646000021686506,2.1353999978313496
925,0.01,9999999999,0,0.046828571428571594,-2.1683510859311196e-09,-0.0,0.09682856926022052,1.9031714307397796,2.0968285692602207
926,0.01,9999999999,0,0.02682857142857131,-2.1681793830739595e-09,-0.0,0.07682856926039193,1.9231714307396082,2.076828569260392
927,0.01,9999999999,0,0.04968571428571465,-2.167861394502499e-09,0.0,0.09968571211785326,1.9003142878821468,2.099685712117853
928,0.01,9999999999,0,0.006828571428571309,-2.167817691645352e-09,-0.0,0.05682856926075362,1.9431714307392465,2.0568285692607535
929,0.01,9999999999,0,0.03968571428571465,-2.1675637030738977e-09,0.0,0.08968571211815095,1.910314287881849,2.089685712118151
930,0.01,9999999999,0,0.03968571428571465,-2.167309714502444e-09,0.0,0.08968571211840494,1.910314287881595,2.089685712118405
931,0.01,9999999999,0,0.045400000000000204,-2.1670191545024148e-09,0.0,0.09539999783298106,1.9046000021670189,2.095399997832981
932,0.01,9999999999,0,0.031114285714285757,-2.1668200230738233e-09,-0.0,0.08111428354746573,1.9188857164525344,2.081114283547466
933,0.01,9999999999,0,0.023971428571428817,-2.166666605930951e-09,-0.0,0.07397142640476222,1.9260285735952378,2.0739714264047624
934,0.01,9999999999,0,0.03254285714285743,-2.166458331645216e-09,0.0,0.0825428549763991,1.9174571450236009,2.082542854976399
935,0.01,9999999999,0,0.03397142857142882,-2.166240914502337e-09,0.0,0.0839714264051879,1.9160285735948122,2.083971426405188
936,0.01,9999999999,0,0.028257142857143265,-2.166060068788033e-09,-0.0,0.0782571406910832,1.9217428593089168,2.078257140691083
937,0.01,9999999999,0,0.061114285714286044,-2.1656689373594226e-09,0.0,0.1111142835486171,1.8888857164513828,2.111114283548617
938,0.01,9999999999,0,0.045400000000000204,-2.1653783773593934e-09,-0.0,0.09539999783462183,1.9046000021653782,2.0953999978346216
939,0.01,9999999999,0,0.033971428571428534,-2.1651609602165147e-09,-0.0,0.08397142640626758,1.9160285735937324,2.0839714264062676
940,0.01,9999999999,0,0.022542857142857146,-2.165016685930786e-09,-0.0,0.07254285497784047,1.9274571450221596,2.0725428549778404
941,0.01,9999999999,0,0.023971428571428532,-2.1648632687879134e-09,0.0,0.07397142640656526,1.9260285735934348,2.0739714264065654
942,0.01,9999999999,0,0.0354000000000002,-2.1646367087878906e-09,0.0,0.0853999978353635,1.9146000021646365,2.0853999978353635
943,0.01,9999999999,0,0.02254285714285743,-2.1644924345021618e-09,-0.0,0.07254285497836499,1.9274571450216351,2.072542854978365
944,0.01,9999999999,0,-0.008885714285714243,-2.164549303073596e-09,-0.0,0.04111428354973645,1.9588857164502635,2.0411142835497365
945,0.01,9999999999,0,0.023971428571428817,-2.1643958859307236e-09,0.0,0.07397142640703294,1.926028573592967,2.073971426407033
946,0.01,9999999999,0,-0.03602857142857118,-2.1646264687878892e-09,-0.0,0.01397142640680235,1.9860285735931977,2.0139714264068025
947,0.01,9999999999,0,0.008257142857142696,-2.1645736230735985e-09,0.0,0.05825714069256908,1.9417428593074308,2.058257140692569
948,0.01,9999999999,0,0.012542857142857428,-2.1644933487878757e-09,0.0,0.06254285497836408,1.937457145021636,2.062542854978364
949,0.01,9999999999,0,0.019685714285714653,-2.1643673602164346e-09,0.0,0.0696857121213473,1.9303142878786528,2.0696857121213474
950,0.01,9999999999,0,0.02254285714285743,-2.1642230859307058e-09,0.0,0.07254285497863434,1.9274571450213656,2.0725428549786344
951,0.01,9999999999,0,0.009685714285714369,-2.164161097359271e-09,-0.0,0.059685712121553276,1.9403142878784467,2.0596857121215533
952,0.01,9999999999,0,0.026828571428571594,-2.1639893945021113e-09,0.0,0.0768285692645822,1.9231714307354177,2.076828569264582
953,0.01,9999999999,0,0.028257142857143265,-2.1638085487878075e-09,0.0,0.07825714069333473,1.9217428593066652,2.0782571406933346
954,0.01,9999999999,0,0.016828571428571307,-2.1637008459306537e-09,-0.0,0.06682856926487046,1.9331714307351295,2.0668285692648705
955,0.01,9999999999,0,-0.0017428571428573037,-2.163712000216369e-09,-0.0,0.0482571406934307,1.9517428593065693,2.0482571406934307
956,0.01,9999999999,0,-0.013171428571428691,-2.1637962973592346e-09,-0.0,0.03682856926477501,1.963171430735225,2.036828569264775
957,0.01,9999999999,0,-0.0031714285714284076,-2.1638165945020934e-09,0.0,0.046828569264755,1.953171430735245,2.046828569264755
958,0.01,9999999999,0,0.028257142857143265,-2.16363574878779e-09,0.0,0.07825714069350752,1.9217428593064925,2.0782571406935073
959,0.01,9999999999,0,-0.04888571428571425,-2.1639486173592497e-09,-0.0,0.0011142835503371376,1.998885716449663,2.0011142835503373
960,0.01,9999999999,0,-0.04031428571428563,-2.164206628787847e-09,0.0,0.009685712121507747,1.9903142878784923,2.0096857121215077
961,0.01,9999999999,0,0.005400000000000205,-2.1641720687878436e-09,0.0,0.055399997835828135,1.9446000021641718,2.055399997835828
962,0.01,9999999999,0,-0.028885714285714244,-2.1643569373592906e-09,-0.0,0.021114283549928822,1.9788857164500713,2.0211142835499287
963,0.01,9999999999,0,-0.0017428571428567353,-2.164368091645006e-09,0.0,0.048257140692775174,1.9517428593072248,2.048257140692775
964,0.01,9999999999,0,-0.01602857142857147,-2.164470674502159e-09,-0.0,0.033971426406957855,1.966028573593042,2.033971426406958
965,0.01,9999999999,0,-0.024599999999999796,-2.1646281145021748e-09,-0.0,0.02539999783537209,1.974600002164628,2.0253999978353723
966,0.01,9999999999,0,-0.04745714285714286,-2.1649318402164908e-09,-0.0,0.0025428549779253073,1.9974571450220746,2.0025428549779254
967,0.01,9999999999,0,-0.038885714285714246,-2.165180708787944e-09,0.0,0.011114283549105049,1.9888857164508948,2.011114283549105
968,0.01,9999999999,0,-0.020314285714285348,-2.1653107202165283e-09,0.0,0.029685712120403936,1.970314287879596,2.0296857121204037
969,0.01,9999999999,0,-0.04031428571428563,-2.1655687316451257e-09,-0.0,0.009685712120145643,1.9903142878798543,2.0096857121201457
970,0.01,9999999999,0,-0.04031428571428535,-2.165826743073723e-09,0.0,0.009685712119887911,1.990314287880112,2.009685712119888
971,0.01,9999999999,0,-0.06745714285714285,-2.1662584687880517e-09,-0.0,-0.017457145023401316,2.017457145023401,1.9825428549765987
972,0.01,9999999999,0,-0.053171428571428696,-2.166598765930943e-09,0.0,-0.0031714307380274614,2.0031714307380275,1.9968285692619725
973,0.01,9999999999,0,-0.05460000000000008,-2.166948205930978e-09,-0.0,-0.0046000021669482805,2.0046000021669483,1.9953999978330517
974,0.01,9999999999,0,-0.06602857142857146,-2.167370788788163e-09,-0.0,-0.016028573595942244,2.0160285735959422,1.9839714264040578
975,0.01,9999999999,0,-0.04031428571428563,-2.1676288002167605e-09,0.0,0.009685712118085575,1.9903142878819144,2.0096857121180856
976,0.01,9999999999,0,-0.03174285714285673,-2.167831954502495e-09,0.0,0.018257140689311314,1.9817428593106887,2.0182571406893115
977,0.01,9999999999,0,-0.036028571428571465,-2.168062537359661e-09,-0.0,0.013971426403366002,1.986028573596634,2.013971426403366
978,0.01,9999999999,0,-0.016028571428571184,-2.1681651202168145e-09,0.0,0.0339714264032637,1.9660285735967362,2.0339714264032636
979,0.01,9999999999,0,-0.011742857142857305,-2.168240274502536e-09,0.0,0.03825714068890242,1.9617428593110975,2.0382571406889025
980,0.01,9999999999,0,-0.036028571428571465,-2.168470857359702e-09,-0.0,0.013971426402957683,1.9860285735970422,2.0139714264029576
981,0.01,9999999999,0,-0.06745714285714285,-2.168902583074031e-09,-0.0,-0.017457145026045437,2.0174571450260452,1.9825428549739545
982,0.01,9999999999,0,-0.05460000000000008,-2.169252023074066e-09,0.0,-0.004600002169252097,2.0046000021692523,1.995399997830748
983,0.01,9999999999,0,-0.010314285714285347,-2.169318034502644e-09,0.0,0.03968571211639662,1.9603142878836033,2.0396857121163965
984,0.01,9999999999,0,-0.017457142857142855,-2.1694297602169407e-09,-0.0,0.03254285497342739,1.9674571450265725,2.0325428549734275
985,0.01,9999999999,0,-0.026028571428571182,-2.1695963430741e-09,-0.0,0.023971426401832478,1.9760285735981675,2.0239714264018325
986,0.01,9999999999,0,-0.03031428571428563,-2.1697903545026906e-09,-0.0,0.019685712115924018,1.980314287884076,2.019685712115924
987,0.01,9999999999,0,0.05111428571428576,-2.1694632230740864e-09,0.0,0.10111428354482255,1.8988857164551773,2.1011142835448227
988,0.01,9999999999,0,-0.010314285714285347,-2.1695292345026643e-09,-0.0,0.03968571211618542,1.9603142878838147,2.0396857121161855
989,0.01,9999999999,0,-0.038885714285714246,-2.1697781030741176e-09,-0.0,0.011114283544507657,1.9888857164554923,2.0111142835445075
990,0.01,9999999999,0,-0.01602857142857147,-2.169880685931271e-09,0.0,0.03397142640154785,1.9660285735984522,2.033971426401548
991,0.01,9999999999,0,0.018257142857143267,-2.169763840216973e-09,0.0,0.06825714068737943,1.9317428593126205,2.0682571406873795
992,0.01,9999999999,0,0.029685714285714652,-2.1695738516455257e-09,0.0,0.07968571211614081,1.9203142878838593,2.0796857121161407
993,0.01,9999999999,0,0.029685714285714652,-2.169383863074078e-09,0.0,0.0796857121163308,1.9203142878836692,2.079685712116331
994,0.01,9999999999,0,0.026828571428571594,-2.1692121602169177e-09,-0.0,0.07682856925935944,1.9231714307406405,2.0768285692593595
995,0.01,9999999999,0,-0.0031714285714284076,-2.1692324573597766e-09,-0.0,0.04682856925933914,1.953171430740661,2.0468285692593393
996,0.01,9999999999,0,-0.017457142857142855,-2.1693441830740735e-09,-0.0,0.03254285497351296,1.967457145026487,2.032542854973513
997,0.01,9999999999,0,-0.020314285714285632,-2.1694741945026578e-09,-0.0,0.029685712116240177,1.9703142878837598,2.0296857121162404
998,0.01,9999999999,0,-0.02460000000000008,-2.1696316345026734e-09,-0.0,0.02539999783036829,1.9746000021696317,2.0253999978303683
999,0.01,9999999999,0,-0.017457142857142855,-2.16974336021697e-09,0.0,0.03254285497311379,1.9674571450268863,2.032542854973114
1000,0.01,9999999999,0,0.02254285714285743,-2.1695990859312416e-09,0.0,0.07254285497325835,1.9274571450267417,2.0725428549732583
1001,0.01,9999999999,0,0.031114285714286042,-2.16939995450265e-09,0.0,0.08111428354488609,1.9188857164551139,2.081114283544886
1002,0.01,9999999999,0,-0.06888571428571424,-2.1698408230741224e-09,-0.0,-0.018885716455555063,2.018885716455555,1.9811142835444449
1003,0.01,9999999999,0,0.0025428571428571444,-2.1698245487884067e-09,0.0,0.0525428549730326,1.9474571450269673,2.0525428549730327
1004,0.01,9999999999,0,-0.017457142857142855,-2.1699362745027033e-09,-0.0,0.03254285497292087,1.967457145027079,2.0325428549729208
1005,0.01,9999999999,0,-0.021742857142856734,-2.170075428788431e-09,-0.0,0.02825714068706784,1.9717428593129323,2.0282571406870677
1006,0.01,9999999999,0,-0.013171428571428691,-2.170159725931297e-09,0.0,0.03682856925841159,1.9631714307415884,2.0368285692584114
1007,0.01,9999999999,0,-0.00460000000000008,-2.1701891659312997e-09,0.0,0.04539999782981076,1.9546000021701893,2.045399997829811
1008,0.01,9999999999,0,-0.01460000000000008,-2.170282605931309e-09,-0.0,0.03539999782971732,1.9646000021702827,2.0353999978297175
1009,0.01,9999999999,0,0.0053999999999999205,-2.1702480459313056e-09,0.0,0.05539999782975188,1.944600002170248,2.0553999978297517
1010,0.01,9999999999,0,-0.013171428571428691,-2.170332343074171e-09,-0.0,0.03682856925823897,1.963171430741761,2.036828569258239
1011,0.01,9999999999,0,-0.006028571428571467,-2.1703709259313174e-09,0.0,0.04397142640105761,1.9560285735989424,2.0439714264010576
1012,0.01,9999999999,0,-0.03317142857142869,-2.1705832230741957e-09,-0.0,0.01682856925798809,1.9831714307420119,2.016828569257988
1013,0.01,9999999999,0,0.0025428571428571444,-2.1705669487884804e-09,0.0,0.0525428549722902,1.9474571450277098,2.05254285497229
1014,0.01,9999999999,0,-0.0017428571428567353,-2.1705781030741956e-09,-0.0,0.04825714068656516,1.951742859313435,2.048257140686565
1015,0.01,9999999999,0,-0.0031714285714284076,-2.170598400217055e-09,-0.0,0.04682856925797319,1.9531714307420267,2.0468285692579733
1016,0.01,9999999999,0,-0.006028571428571467,-2.1706369830742015e-09,-0.0,0.043971426400791554,1.9560285735992085,2.0439714264007915
1017,0.01,9999999999,0,0.0011142857142860407,-2.1706298516456294e-09,0.0,0.05111428354365619,1.9488857164563438,2.051114283543656
1018,0.01,9999999999,0,0.005400000000000205,-2.170595291645626e-09,0.0,0.05539999782940491,1.9446000021705951,2.055399997829405
1019,0.01,9999999999,0,-0.008885714285714243,-2.17065216021706e-09,-0.0,0.0411142835436336,1.9588857164563664,2.041114283543634
1020,0.01,9999999999,0,-0.041742857142857304,-2.170919314502801e-09,-0.0,0.008257140686223387,1.9917428593137767,2.0082571406862235
1021,0.01,9999999999,0,-0.03317142857142869,-2.171131611645679e-09,0.0,0.016828569257439696,1.9831714307425603,2.0168285692574397
1022,0.01,9999999999,0,-0.021742857142857303,-2.171270765931407e-09,0.0,0.028257140685871932,1.971742859314128,2.028257140685872
1023,0.01,9999999999,0,-0.06602857142857146,-2.171693348788592e-09,-0.0,-0.016028573600264814,2.016028573600265,1.9839714263997352
1024,0.01,9999999999,0,-0.021742857142857303,-2.1718325030743205e-09,0.0,0.028257140685310198,1.9717428593146897,2.02825714068531
1025,0.01,9999999999,0,-0.037457142857142856,-2.17207222878863e-09,-0.0,0.012542854970784917,1.987457145029215,2.012542854970785
1026,0.01,9999999999,0,-0.04888571428571425,-2.17238509736009e-09,-0.0,0.001114283541900657,1.9988857164580993,2.0011142835419005
1027,0.01,9999999999,0,-0.05460000000000008,-2.172734537360125e-09,-0.0,-0.00460000217273461,2.004600002172735,1.9953999978272654
1028,0.01,9999999999,0,-0.06745714285714285,-2.173166263074454e-09,-0.0,-0.01745714503030911,2.017457145030309,1.9825428549696908
1029,0.01,9999999999,0,-0.036028571428571465,-2.17339684593162e-09,0.0,0.013971426398031693,1.9860285736019683,2.0139714263980317
1030,0.01,9999999999,0,-0.020314285714285348,-2.173526857360204e-09,0.0,0.029685712112187797,1.9703142878878122,2.0296857121121876
1031,0.01,9999999999,0,-0.021742857142856734,-2.173666011645932e-09,-0.0,0.028257140683477257,1.9717428593165227,2.0282571406834773
1032,0.01,9999999999,0,-0.05602857142857147,-2.1740245945031107e-09,-0.0,-0.006028573602596059,2.0060285736025962,1.993971426397404
1033,0.01,9999999999,0,-0.027457142857142857,-2.174200320217414e-09,0.0,0.022542854968656826,1.9774571450313432,2.022542854968657
1034,0.01,9999999999,0,-0.05031428571428563,-2.1745223316460178e-09,-0.0,-0.00031428788880796116,2.000314287888808,1.999685712111192
1035,0.01,9999999999,0,-0.05460000000000008,-2.174871771646053e-09,-0.0,-0.004600002174871845,2.0046000021748718,1.9953999978251282
1036,0.01,9999999999,0,-0.051742857142857306,-2.1752029259317997e-09,0.0,-0.0017428593180602303,2.0017428593180604,1.9982571406819398
1037,0.01,9999999999,0,-0.03745714285714257,-2.1754426516461094e-09,0.0,0.01254285496741478,1.9874571450325853,2.012542854967415
1038,0.01,9999999999,0,-0.06745714285714285,-2.175874377360438e-09,-0.0,-0.017457145033017235,2.0174571450330174,1.9825428549669828
1039,0.01,9999999999,0,-0.07031428571428563,-2.176324388789055e-09,-0.0,-0.020314287890610017,2.02031428789061,1.97968571210939
1040,0.01,9999999999,0,-0.10745714285714286,-2.1770121145034093e-09,-0.0,-0.05745714503415497,2.0574571450341548,1.942542854965845
1041,0.01,9999999999,0,-0.07888571428571424,-2.1775169830748883e-09,0.0,-0.028885716463231223,2.0288857164632312,1.9711142835367688
1042,0.01,9999999999,0,-0.08460000000000008,-2.1780584230749424e-09,-0.0,-0.0346000021780585,2.0346000021780584,1.9653999978219414
1043,0.01,9999999999,0,-0.04031428571428563,-2.1783164345035398e-09,0.0,0.009685712107397937,1.9903142878926021,2.009685712107398
1044,0.01,9999999999,0,-0.05602857142857147,-2.1786750173607185e-09,-0.0,-0.006028573607246485,2.0060285736072463,1.9939714263927535
1045,0.01,9999999999,0,-0.0631714285714287,-2.1790793145036158e-09,-0.0,-0.013171430750508015,2.013171430750508,1.986828569249492
1046,0.01,9999999999,0,-0.07460000000000008,-2.179556754503664e-09,-0.0,-0.024600002179556837,2.024600002179557,1.975399997820443
1047,0.01,9999999999,0,-0.10888571428571425,-2.180253623075162e-09,-0.0,-0.058885716465967866,2.058885716465968,1.941114283534032
1048,0.01,9999999999,0,-0.07745714285714286,-2.180749348789497e-09,0.0,-0.027457145037892206,2.027457145037892,1.9725428549621078
1049,0.01,9999999999,0,-0.07888571428571424,-2.181254217360976e-09,-0.0,-0.028885716466968456,2.0288857164669682,1.9711142835330315
1050,0.01,9999999999,0,-0.10031428571428563,-2.181896228789612e-09,-0.0,-0.050314287896181864,2.0503142878961818,1.9496857121038182
