step,K,T_I,T_D,P,I,D,ds,left speed,right speed
40,0.005,9999999999,0.25,-0.02825714285714284,2.0489325716334662e-11,-0.013950892857143016,0.007791964306203478,1.9922080356937966,2.0077919643062034
41,0.005,9999999999,0.25,-0.02968571428571423,2.0299337144887094e-11,-0.005580357142856984,0.014733928591728132,1.985266071408272,2.014733928591728
42,0.005,9999999999,0.25,-0.03897142857142853,2.004992000200501e-11,-0.03627232142857151,-0.025243749979950117,2.0252437499799503,1.97475625002005
43,0.005,9999999999,0.25,-0.05611428571428562,1.969078857339767e-11,-0.06696428571428548,-0.0730785714088803,2.0730785714088804,1.9269214285911196
44,0.005,9999999999,0.25,-0.06325714285714285,1.9285942859071468e-11,-0.02790178571428603,-0.041158928552142926,2.041158928552143,1.958841071447857
45,0.005,9999999999,0.25,-0.07111428571428562,1.883081143045453e-11,-0.03069196428571397,-0.05180624998116877,2.0518062499811687,1.9481937500188313
46,0.005,9999999999,0.25,-0.06397142857142854,1.8421394287556444e-11,0.027901785714285476,0.013930357161278328,1.9860696428387217,2.0139303571612786
47,0.005,9999999999,0.25,-0.07397142857142854,1.7947977144651955e-11,-0.0390625,-0.06303392855348056,2.0630339285534807,1.9369660714465193
48,0.005,9999999999,0.25,-0.05254285714285715,1.7611702858904044e-11,0.08370535714285697,0.08116250001761152,1.9188374999823885,2.0811625000176117
49,0.005,9999999999,0.25,-0.057542857142857146,1.724342857315293e-11,-0.01953125,-0.027074107125613714,2.0270741071256135,1.9729258928743862
50,0.005,9999999999,0.25,-0.08397142857142853,1.6706011430242044e-11,-0.10323660714285698,-0.1372080356975795,2.1372080356975793,1.8627919643024204
51,0.005,9999999999,0.25,-0.06968571428571423,1.6260022858768876e-11,0.055803571428571515,0.03611785715911731,1.9638821428408826,2.0361178571591174
52,0.005,9999999999,0.25,-0.05182857142857145,1.5928320001592846e-11,0.06975446428571397,0.06792589287307084,1.9320741071269292,2.067925892873071
53,0.005,9999999999,0.25,-0.07682857142857145,1.543661714440082e-11,-0.09765625,-0.12448482141313484,2.1244848214131347,1.8755151785868651
54,0.005,9999999999,0.25,-0.07825714285714284,1.493577143006502e-11,-0.005580357142856984,-0.03383749998506405,2.033837499985064,1.9661625000149359
55,0.005,9999999999,0.25,-0.09397142857142854,1.4334354287147736e-11,-0.06138392857142849,-0.10535535712852266,2.1053553571285226,1.8946446428714774
56,0.005,9999999999,0.25,-0.10111428571428561,1.3687222858511596e-11,-0.027901785714285476,-0.07901607141488386,2.079016071414884,1.9209839285851162
57,0.005,9999999999,0.25,-0.09897142857142853,1.3053805715591111e-11,0.008370535714285476,-0.04060089284408924,2.0406008928440893,1.9593991071559107
58,0.005,9999999999,0.25,-0.11897142857142853,1.2292388572657827e-11,-0.078125,-0.14709642855913613,2.147096428559136,1.852903571440864
59,0.005,9999999999,0.25,-0.13397142857142855,1.143497142971494e-11,-0.05859375,-0.14256517855999357,2.1425651785599937,1.8574348214400065
60,0.005,9999999999,0.25,-0.09468571428571423,1.082898285822577e-11,0.1534598214285715,0.10877410715368625,1.8912258928463137,2.1087741071536863
61,0.005,9999999999,0.25,-0.09611428571428561,1.021385142959283e-11,-0.005580357142856984,-0.051694642846928734,2.051694642846929,1.9483053571530713
62,0.005,9999999999,0.25,-0.09754285714285715,9.589577143816118e-12,-0.005580357142857539,-0.05312321427612511,2.053123214276125,1.946876785723875
63,0.005,9999999999,0.25,-0.11968571428571423,8.823588572310948e-12,-0.08649553571428548,-0.1561812499911761,2.1561812499911763,1.843818750008824
64,0.005,9999999999,0.25,-0.1361142857142856,7.952457143652407e-12,-0.06417410714285698,-0.15028839284919016,2.1502883928491903,1.8497116071508097
65,0.005,9999999999,0.25,-0.12611428571428562,7.145325715000265e-12,0.0390625,-0.03705178570714031,2.03705178570714,1.9629482142928596
66,0.005,9999999999,0.25,-0.12397142857142854,6.351908572063781e-12,0.008370535714285476,-0.06560089285079115,2.065600892850791,1.9343991071492088
67,0.005,9999999999,0.25,-0.16754285714285716,5.2796342862422665e-12,-0.17020089285714302,-0.2877437499947206,2.2877437499947204,1.7122562500052794
68,0.005,9999999999,0.25,-0.12968571428571424,4.449645714730697e-12,0.14787946428571452,0.06819375000444992,1.9318062499955502,2.06819375000445
69,0.005,9999999999,0.25,-0.12254285714285715,3.665371428937984e-12,0.027901785714285476,-0.044641071424906295,2.0446410714249064,1.9553589285750936
70,0.005,9999999999,0.25,-0.13539999999999994,2.798811428851328e-12,-0.05022321428571397,-0.13562321428291507,2.1356232142829152,1.864376785717085
71,0.005,9999999999,0.25,-0.12254285714285715,2.014537143058615e-12,0.05022321428571397,-0.022319642855128635,2.0223196428551287,1.9776803571448713
72,0.005,9999999999,0.25,-0.12897142857142854,1.1891200001189307e-12,-0.025111607142856984,-0.10408303571309639,2.104083035713096,1.8959169642869036
73,0.005,9999999999,0.25,-0.12468571428571423,3.9113142861056096e-13,0.016741071428571508,-0.05794464285675159,2.0579446428567514,1.9420553571432484
74,0.005,9999999999,0.25,-0.11968571428571423,-3.7485714289460896e-13,0.01953125,-0.05015446428608908,2.050154464286089,1.9498455357139108
75,0.005,9999999999,0.25,-0.12968571428571424,-1.2048457144061788e-12,-0.0390625,-0.11874821428691908,2.118748214286919,1.8812517857130808
76,0.005,9999999999,0.25,-0.15440000000000012,-2.1930057145049954e-12,-0.09654017857142927,-0.2009401785736224,2.2009401785736222,1.7990598214263775
77,0.005,9999999999,0.25,-0.16111428571428563,-3.2241371431795364e-12,-0.026227678571427715,-0.13734196428893747,2.1373419642889373,1.8626580357110625
78,0.005,9999999999,0.25,-0.16825714285714286,-4.3009828575729356e-12,-0.02790178571428603,-0.14615892857572987,2.14615892857573,1.8538410714242701
79,0.005,9999999999,0.25,-0.1411142857142856,-5.204114286234677e-12,0.10602678571428603,0.01491249999479631,1.9850875000052037,2.0149124999947965
80,0.005,9999999999,0.25,-0.14968571428571423,-6.162102857759047e-12,-0.033482142857143016,-0.13316785714901935,2.1331678571490196,1.8668321428509806
81,0.005,9999999999,0.25,-0.13397142857142855,-7.019520000701932e-12,0.06138392857142849,-0.022587500007019576,2.0225875000070195,1.9774124999929805
82,0.005,9999999999,0.25,-0.17539999999999992,-8.142080000814187e-12,-0.16183035714285698,-0.287230357150999,2.287230357150999,1.712769642849001
