step,K,T_I,T_D,P,I,D,ds,left speed,right speed
18,0.005,9999999999,0.030625,-0.3754428571428571,-5.0498834290764156e-11,0.0003417968749999903,-0.32510106031835595,2.3251010603183557,1.674898939681644
19,0.005,9999999999,0.030625,-0.4097285714285714,-5.3121097148169244e-11,-0.016406250000000008,-0.3761348214816925,2.3761348214816924,1.6238651785183076
20,0.005,9999999999,0.030625,-0.3611571428571428,-5.543250286268609e-11,0.02324218750000002,-0.2879149554125753,2.2879149554125755,1.7120850445874247
21,0.005,9999999999,0.030625,-0.36258571428571423,-5.775305143434673e-11,-0.0006835937500000146,-0.31326930809346726,2.313269308093467,1.6867306919065328
22,0.005,9999999999,0.030625,-0.3461571428571428,-5.996845714885398e-11,0.007861328125000015,-0.28829581479211125,2.2882958147921113,1.7117041852078887
23,0.005,9999999999,0.030625,-0.38187142857142853,-6.241243429195552e-11,-0.017089843750000024,-0.34896127238384095,2.348961272383841,1.651038727616159
24,0.005,9999999999,0.030625,-0.31687142857142847,-6.444041143501546e-11,0.031103515625000036,-0.23576791301086886,2.2357679130108687,1.7642320869891313
25,0.005,9999999999,0.030625,-0.31687142857142847,-6.646838857807541e-11,0.0,-0.26687142863789687,2.266871428637897,1.7331285713621032
26,0.005,9999999999,0.030625,-0.3304428571428571,-6.858322286400116e-11,-0.006494140625000019,-0.2869369978364404,2.2869369978364404,1.7130630021635596
27,0.005,9999999999,0.030625,-0.3204428571428571,-7.063405714992053e-11,0.00478515625,-0.2656577009634912,2.2656577009634913,1.7343422990365087
28,0.005,9999999999,0.030625,-0.30544285714285707,-7.25888914358303e-11,0.0071777343750000005,-0.24826512284044594,2.2482651228404458,1.751734877159554
29,0.005,9999999999,0.030625,-0.29044285714285706,-7.444772572173048e-11,0.0071777343750000005,-0.23326512284230477,2.2332651228423046,1.7667348771576952
30,0.005,9999999999,0.030625,-0.2797285714285714,-7.623798857905237e-11,0.0051269531249999905,-0.2246016183798094,2.2246016183798094,1.7753983816201906
31,0.005,9999999999,0.030625,-0.28115714285714277,-7.8037394293518e-11,-0.0006835937499999805,-0.23184073668518018,2.23184073668518,1.7681592633148198
32,0.005,9999999999,0.030625,-0.2740142857142857,-7.979108572226481e-11,0.0034179687499999705,-0.22059631704407684,2.220596317044077,1.7794036829559232
33,0.005,9999999999,0.030625,-0.25615714285714275,-8.143049143671447e-11,0.00854492187500003,-0.19761222106357318,2.197612221063573,1.8023877789364269
34,0.005,9999999999,0.030625,-0.2540142857142857,-8.305618286544846e-11,0.0010253906249999708,-0.20298889517234192,2.202988895172342,1.797011104827658
35,0.005,9999999999,0.030625,-0.24615714285714277,-8.463158857989172e-11,0.003759765625000029,-0.1923973773167743,2.1923973773167744,1.8076026226832256
36,0.005,9999999999,0.030625,-0.23972857142857137,-8.6165851437188e-11,0.003076171874999981,-0.18665239963973723,2.1866523996397373,1.8133476003602627
37,0.005,9999999999,0.030625,-0.2233,-8.75949714373309e-11,0.00786132812499998,-0.16543867196259499,2.165438671962595,1.8345613280374051
38,0.005,9999999999,0.030625,-0.20187142857142845,-8.888694858031724e-11,0.010253906250000049,-0.14161752241031533,2.141617522410315,1.8583824775896847
39,0.005,9999999999,0.030625,-0.20615714285714276,-9.020635429473489e-11,-0.0020507812500000096,-0.15820792419734914,2.1582079241973493,1.841792075802651
40,0.005,9999999999,0.030625,-0.20972857142857138,-9.154861715201198e-11,-0.0017089843750000195,-0.16143755589512004,2.16143755589512,1.83856244410488
41,0.005,9999999999,0.030625,-0.24544285714285707,-9.311945143788334e-11,-0.01708984374999999,-0.21253270098597654,2.2125327009859763,1.7874672990140235
42,0.005,9999999999,0.030625,-0.20544285714285707,-9.44342857237291e-11,0.019140625,-0.13630223223729138,2.1363022322372913,1.8636977677627087
43,0.005,9999999999,0.030625,-0.16687142857142845,-9.550226286669305e-11,0.01845703125000002,-0.09841439741693069,2.0984143974169305,1.9015856025830693
44,0.005,9999999999,0.030625,-0.15115714285714277,-9.646966858107552e-11,0.00751953124999999,-0.09363761170361244,2.0936376117036124,1.9063623882963876
45,0.005,9999999999,0.030625,-0.17687142857142846,-9.760164572404585e-11,-0.01230468749999999,-0.13917611616903008,2.13917611616903,1.8608238838309699
46,0.005,9999999999,0.030625,-0.13758571428571414,-9.848219429556247e-11,0.01879882812500001,-0.06878688625919632,2.0687868862591965,1.9312131137408037
47,0.005,9999999999,0.030625,-0.13615714285714275,-9.935360000993534e-11,0.0006835937499999805,-0.08547354920649637,2.085473549206496,1.9145264507935036
48,0.005,9999999999,0.030625,-0.10687142857142845,-1.0003757715286088e-10,0.014013671875000012,-0.042857756796466015,2.042857756796466,1.957142243203534
49,0.005,9999999999,0.030625,-0.08258571428571415,-1.005661257243423e-10,0.01162109375000001,-0.020964620636280268,2.0209646206362804,1.9790353793637196
50,0.005,9999999999,0.030625,-0.07972857142857137,-1.0107638858153618e-10,0.001367187499999961,-0.028361384029647788,2.028361384029648,1.9716386159703523
51,0.005,9999999999,0.030625,-0.07472857142857137,-1.0155465143872687e-10,0.002392578125,-0.022335993405126014,2.022335993405126,1.977664006594874
52,0.005,9999999999,0.030625,-0.07901428571428568,-1.0206034286734886e-10,-0.0020507812500000096,-0.031065067066346028,2.031065067066346,1.968934932933654
53,0.005,9999999999,0.030625,-0.03401428571428568,-1.0227803429594206e-10,0.021533203125,0.03751891730843629,1.9624810826915637,2.0375189173084363
54,0.005,9999999999,0.030625,-0.03687142857142845,-1.025140114388228e-10,-0.001367187499999961,0.011761383826057577,1.9882386161739425,2.0117613838260575
55,0.005,9999999999,0.030625,-0.02615714285714276,-1.0268141715312524e-10,0.0051269531249999905,0.028969810165175816,1.9710301898348241,2.028969810165176
56,0.005,9999999999,0.030625,-0.008299999999999983,-1.0273453715313056e-10,0.008544921874999962,0.050244921772265444,1.9497550782277346,2.0502449217722654
57,0.005,9999999999,0.030625,-0.010442857142857065,-1.0280137143885152e-10,-0.0010253906249999708,0.038531752129341595,1.9614682478706584,2.038531752129342
58,0.005,9999999999,0.030625,0.000985714285714323,-1.0279506286742232e-10,0.00546874999999998,0.056454464182919245,1.9435455358170808,2.056454464182919
59,0.005,9999999999,0.030625,0.010985714285714323,-1.0272475429598672e-10,0.00478515625,0.06577087043298957,1.9342291295670104,2.0657708704329893
60,0.005,9999999999,0.030625,0.04527142857142863,-1.0243501715310061e-10,0.016406250000000008,0.11167767846899362,1.8883223215310063,2.1116776784689937
61,0.005,9999999999,0.030625,0.03598571428571432,-1.02204708581649e-10,-0.004443359375000009,0.0815423548085096,1.9184576451914903,2.0815423548085095
62,0.005,9999999999,0.030625,0.055985714285714326,-1.018464000101846e-10,0.0095703125,0.11555602668386793,1.884443973316132,2.1155560266838678
63,0.005,9999999999,0.030625,0.08027142857142863,-1.0133266286727609e-10,0.01162109375000001,0.14189252222009596,1.858107477779904,2.141892522220096
64,0.005,9999999999,0.030625,0.07741428571428585,-1.0083721143865512e-10,-0.001367187499999961,0.12604709811344866,1.8739529018865513,2.1260470981134487
65,0.005,9999999999,0.030625,0.08241428571428586,-1.0030976001003095e-10,0.002392578125,0.1348068637389761,1.865193136261024,2.134806863738976
66,0.005,9999999999,0.030625,0.11027142857142863,-9.960402286710324e-11,0.01333007812499996,0.17360150659682458,1.8263984934031754,2.1736015065968246
67,0.005,9999999999,0.030625,0.12741428571428587,-9.878857143845024e-11,0.008203125000000039,0.18561741061549736,1.8143825893845027,2.1856174106154973
68,0.005,9999999999,0.030625,0.12741428571428587,-9.797312000979726e-11,0.0,0.17741428561631273,1.8225857143836872,2.1774142856163126
69,0.005,9999999999,0.030625,0.14741428571428586,-9.702966858113149e-11,0.0095703125,0.20698459811725622,1.7930154018827438,2.2069845981172564
70,0.005,9999999999,0.030625,0.1617,-9.5994788581028e-11,0.006835937499999941,0.21853593740400518,1.7814640625959948,2.2185359374040052
71,0.005,9999999999,0.030625,0.16598571428571432,-9.49324800094932e-11,0.0020507812500000096,0.21803649544078185,1.7819635045592181,2.218036495440782
72,0.005,9999999999,0.030625,0.18741428571428587,-9.37330285808018e-11,0.010253906250000049,0.2476681918705529,1.7523318081294472,2.247668191870553
73,0.005,9999999999,0.030625,0.20312857142857155,-9.243300572352894e-11,0.00751953124999999,0.2606481025861385,1.7393518974138615,2.2606481025861385
74,0.005,9999999999,0.030625,0.19455714285714293,-9.11878400091187e-11,-0.004101562500000019,0.2404555802659551,1.7595444197340449,2.240455580265955
75,0.005,9999999999,0.030625,0.1917,-8.996096000899603e-11,-0.0013671875000000292,0.240332812410039,1.759667187589961,2.2403328124100392
76,0.005,9999999999,0.030625,0.20170000000000002,-8.867008000886693e-11,0.00478515625,0.25648515616132994,1.74351484383867,2.2564851561613297
77,0.005,9999999999,0.030625,0.21955714285714295,-8.726491429444071e-11,0.00854492187500003,0.2781020646448781,1.721897935355122,2.278102064644878
78,0.005,9999999999,0.030625,0.24027142857142864,-8.57271771514298e-11,0.00991210937499999,0.30018353786070145,1.6998164621392986,2.3001835378607014
79,0.005,9999999999,0.030625,0.24884285714285725,-8.413458286555624e-11,0.004101562500000019,0.3029444195587227,1.6970555804412772,2.3029444195587225
80,0.005,9999999999,0.030625,0.2659857142857143,-8.243227429395744e-11,0.00820312499999997,0.324188839203282,1.675811160796718,2.324188839203282
81,0.005,9999999999,0.030625,0.25955714285714293,-8.07711085795056e-11,-0.003076171874999981,0.30648097090137183,1.6935190290986282,2.306480970901372
82,0.005,9999999999,0.030625,0.28098571428571434,-7.897280000789721e-11,0.010253906249999981,0.34123962045674155,1.6587603795432584,2.3412396204567414
83,0.005,9999999999,0.030625,0.27598571428571433,-7.7206491436292e-11,-0.002392578125,0.3235931360835078,1.6764068639164922,2.323593136083508
84,0.005,9999999999,0.030625,0.2917000000000002,-7.533961143610533e-11,0.007519531250000058,0.3492195311746606,1.6507804688253394,2.3492195311746604
85,0.005,9999999999,0.030625,0.29098571428571435,-7.347730286449052e-11,-0.0003417968750000583,0.340643917337237,1.6593560826627631,2.340643917337237
86,0.005,9999999999,0.030625,0.29884285714285713,-7.156470857858497e-11,0.003759765624999961,0.3526026226962924,1.6473973773037076,2.3526026226962924
87,0.005,9999999999,0.030625,0.3238428571428571,-6.949211429266342e-11,0.011962890625,0.38580574769836495,1.614194252301635,2.385805747698365
88,0.005,9999999999,0.030625,0.31527142857142876,-6.747437714960451e-11,-0.004101562499999883,0.3611698660039545,1.6388301339960454,2.3611698660039546
89,0.005,9999999999,0.030625,0.30812857142857153,-6.550235429226444e-11,-0.003417968750000039,0.3547106026130691,1.645289397386931,2.354710602613069
90,0.005,9999999999,0.030625,0.34170000000000017,-6.331547429204575e-11,0.01606445312500002,0.40776445306168474,1.5922355469383151,2.407764453061685
91,0.005,9999999999,0.030625,0.31812857142857154,-6.127945143469929e-11,-0.01127929687500002,0.3568492744922921,1.643150725507708,2.356849274492292
92,0.005,9999999999,0.030625,0.35241428571428574,-5.902400000590231e-11,0.01640624999999994,0.41882053565526167,1.5811794643447383,2.4188205356552617
93,0.005,9999999999,0.030625,0.36098571428571435,-5.671369143424272e-11,0.004101562500000019,0.4150872767290007,1.5849127232709992,2.415087276729001
94,0.005,9999999999,0.030625,0.38027142857142876,-5.427995429114219e-11,0.009228515625000077,0.4394999441421489,1.560500055857851,2.439499944142149
95,0.005,9999999999,0.030625,0.3738428571428571,-5.188736000518864e-11,-0.0030761718750001166,0.42076668521596955,1.5792333147840305,2.4207666852159697
96,0.005,9999999999,0.030625,0.3874142857142857,-4.9407908576369274e-11,0.006494140625000019,0.4439084262898778,1.5560915737101222,2.4439084262898776
97,0.005,9999999999,0.030625,0.4024142857142857,-4.6832457147540294e-11,0.0071777343750000005,0.45959202004245325,1.5404079799575467,2.4595920200424533
98,0.005,9999999999,0.030625,0.4152714285714288,-4.417472000441738e-11,0.006152343750000097,0.4714237722772542,1.5285762277227457,2.4714237722772543
99,0.005,9999999999,0.030625,0.4038428571428571,-4.159012571844463e-11,-0.005468750000000117,0.44837410710126685,1.5516258928987332,2.448374107101267
100,0.005,9999999999,0.030625,0.4067000000000002,-3.8987245718184347e-11,0.0013671875000000973,0.458067187461013,1.541932812538987,2.458067187461013
101,0.005,9999999999,0.030625,0.40312857142857156,-3.6407222860783486e-11,-0.0017089843750000195,0.45141958701716434,1.5485804129828358,2.4514195870171642
102,0.005,9999999999,0.030625,0.3974142857142857,-3.386377143195771e-11,-0.0027343750000000584,0.4446799106804219,1.555320089319578,2.444679910680422
103,0.005,9999999999,0.030625,0.3924142857142857,-3.135232000313513e-11,-0.002392578125,0.4400217075579334,1.5599782924420666,2.4400217075579334
104,0.005,9999999999,0.030625,0.39027142857142877,-2.885458286002822e-11,-0.001025390624999903,0.4392460379175743,1.5607539620824258,2.439246037917574
105,0.005,9999999999,0.030625,0.41955714285714296,-2.6169417145473984e-11,0.014013671874999942,0.4835708147059735,1.5164291852940264,2.4835708147059736
106,0.005,9999999999,0.030625,0.3759857142857143,-2.3763108573804785e-11,-0.020849609375000022,0.4051361048869512,1.5948638951130487,2.4051361048869513
107,0.005,9999999999,0.030625,0.39455714285714294,-2.123794285926655e-11,0.008886718750000019,0.453443861585905,1.5465561384140951,2.453443861585905
108,0.005,9999999999,0.030625,0.3909857142857143,-1.8735634287587746e-11,-0.0017089843750000195,0.4392767298919787,1.5607232701080214,2.439276729891979
109,0.005,9999999999,0.030625,0.3809857142857143,-1.6297325715915345e-11,-0.00478515625,0.426200558019417,1.573799441980583,2.426200558019417
110,0.005,9999999999,0.030625,0.3724142857142857,-1.3913874287105572e-11,-0.004101562500000019,0.41831272320037177,1.5816872767996282,2.418312723200372
111,0.005,9999999999,0.030625,0.3674142857142857,-1.1562422858299e-11,-0.002392578125,0.4150217075777233,1.5849782924222766,2.4150217075777234
112,0.005,9999999999,0.030625,0.31527142857142876,-9.544685715240083e-12,-0.024951171874999904,0.34032025668688415,1.6596797433131159,2.3403202566868844
113,0.005,9999999999,0.030625,0.3517000000000002,-7.293805715014993e-12,0.01743164062499998,0.4191316406177063,1.5808683593822936,2.419131640617706
114,0.005,9999999999,0.030625,0.3502714285714288,-5.052068571933676e-12,-0.0006835937499999805,0.3995878348163767,1.6004121651836232,2.399587834816377
115,0.005,9999999999,0.030625,0.35455714285714296,-2.7829028574210446e-12,0.0020507812499999415,0.40660792410436003,1.59339207589564,2.40660792410436
116,0.005,9999999999,0.030625,0.3259857142857143,-6.965942857838422e-13,-0.01367187500000002,0.3623138392850177,1.6376861607149822,2.362313839285018
117,0.005,9999999999,0.030625,0.3188428571428571,1.344000000134503e-12,-0.003417968750000039,0.365424888394201,1.634575111605799,2.365424888394201
118,0.005,9999999999,0.030625,0.31812857142857154,3.3800228574809633e-12,-0.0003417968749999223,0.36778677455695163,1.6322132254430484,2.3677867745569516
119,0.005,9999999999,0.030625,0.3074142857142857,5.3474742862491366e-12,-0.005126953125000058,0.35228733259463313,1.6477126674053668,2.352287332594633
120,0.005,9999999999,0.030625,0.29241428571428574,7.2189257150077105e-12,-0.0071777343750000005,0.33523655134650465,1.6647634486534955,2.3352365513465045
121,0.005,9999999999,0.030625,0.29241428571428574,9.090377143766284e-12,0.0,0.3424142857233761,1.657585714276624,2.3424142857233763
122,0.005,9999999999,0.030625,0.28598571428571434,1.0920685715377885e-11,-0.003076171874999981,0.33290954242163506,1.667090457578365,2.332909542421635
123,0.005,9999999999,0.030625,0.2717,1.2659565715551774e-11,-0.00683593750000001,0.3148640625126595,1.6851359374873405,2.3148640625126595
124,0.005,9999999999,0.030625,0.25241428571428587,1.4275017144284748e-11,-0.009228515624999942,0.29318577010356095,1.706814229896439,2.2931857701035607
125,0.005,9999999999,0.030625,0.22955714285714293,1.574418285871738e-11,-0.010937500000000029,0.2686196428728871,1.731380357127113,2.268619642872887
126,0.005,9999999999,0.030625,0.25812857142857154,1.739620571602544e-11,0.01367187500000002,0.3218004464459677,1.6781995535540322,2.321800446445968
127,0.005,9999999999,0.030625,0.2838428571428571,1.9212800001921387e-11,0.012304687499999923,0.3461475446620698,1.6538524553379301,2.34614754466207
128,0.005,9999999999,0.030625,0.26527142857142866,2.0910537144948305e-11,-0.008886718749999951,0.30638470984233923,1.6936152901576609,2.306384709842339
129,0.005,9999999999,0.030625,0.23955714285714294,2.2443702859387336e-11,-0.01230468749999999,0.27725245537958665,1.7227475446204132,2.2772524553795868
130,0.005,9999999999,0.030625,0.24455714285714295,2.4008868573829565e-11,0.002392578125,0.2969497210061518,1.7030502789938482,2.296949721006152
131,0.005,9999999999,0.030625,0.25812857142857154,2.5660891431137624e-11,0.006494140625000019,0.3146227120792325,1.6853772879207676,2.3146227120792324
132,0.005,9999999999,0.030625,0.24241428571428586,2.72123428598642e-11,-0.00751953124999999,0.2848947544914982,1.7151052455085019,2.284894754491498
133,0.005,9999999999,0.030625,0.23241428571428585,2.8699794288584374e-11,-0.00478515625,0.2776291294929856,1.7223708705070144,2.277629129492986
134,0.005,9999999999,0.030625,0.21170000000000003,3.0054674288719863e-11,-0.009912109375000058,0.25178789065505464,1.7482121093449454,2.251787890655055
135,0.005,9999999999,0.030625,0.22955714285714293,3.1523840003152493e-11,0.00854492187500003,0.2881020647636668,1.7118979352363333,2.2881020647636667
136,0.005,9999999999,0.030625,0.22455714285714293,3.296100571758193e-11,-0.002392578125,0.2721645647651039,1.7278354352348961,2.272164564765104
137,0.005,9999999999,0.030625,0.19812857142857154,3.422902857485159e-11,-0.01264648437499998,0.2354820870878006,1.7645179129121993,2.2354820870878007
138,0.005,9999999999,0.030625,0.1917,3.5455908574974274e-11,-0.0030761718750000485,0.23862382816045585,1.7613761718395442,2.238623828160456
139,0.005,9999999999,0.030625,0.16598571428571432,3.651821714650908e-11,-0.01230468749999999,0.20368102682223255,1.7963189731777676,2.2036810268222324
140,0.005,9999999999,0.030625,0.16955714285714293,3.760338286090332e-11,0.0017089843750000195,0.22126612726974637,1.7787338727302537,2.2212661272697463
141,0.005,9999999999,0.030625,0.17170000000000002,3.8702262861013204e-11,0.0010253906249999708,0.22272539066370228,1.7772746093362977,2.2227253906637023
142,0.005,9999999999,0.030625,0.17312857142857155,3.981028571826686e-11,0.0006835937500000486,0.22381216521838188,1.7761878347816182,2.2238121652183818
143,0.005,9999999999,0.030625,0.1317,4.065316571835115e-11,-0.01982421875000005,0.16187578129065314,1.838124218709347,2.1618757812906533
144,0.005,9999999999,0.030625,0.13598571428571432,4.1523474289866755e-11,0.0020507812500000096,0.18803649557723784,1.8119635044227622,2.188036495577238
145,0.005,9999999999,0.030625,0.11312857142857155,4.224749714708201e-11,-0.01093749999999996,0.1521910714708191,1.847808928529181,2.1521910714708192
146,0.005,9999999999,0.030625,0.10598571428571432,4.292580571857842e-11,-0.003417968750000039,0.15256774557864008,1.84743225442136,2.15256774557864
147,0.005,9999999999,0.030625,0.11884285714285725,4.368640000436876e-11,0.006152343750000029,0.1749952009365437,1.8250047990634564,2.174995200936544
148,0.005,9999999999,0.030625,0.08027142857142863,4.420013714727728e-11,-0.01845703125000002,0.11181439736562876,1.8881856026343713,2.1118143973656287
149,0.005,9999999999,0.030625,0.06955714285714294,4.464530286160751e-11,-0.0051269531249999905,0.11443018977678826,1.8855698102232117,2.114430189776788
150,0.005,9999999999,0.030625,0.05098571428571432,4.497161143306871e-11,-0.008886718750000019,0.09209899558068592,1.907901004419314,2.092098995580686
151,0.005,9999999999,0.030625,0.05098571428571432,4.5297920004529915e-11,0.0,0.10098571433101225,1.8990142856689878,2.100985714331012
152,0.005,9999999999,0.030625,0.041700000000000015,4.55648000045566e-11,-0.004443359375000009,0.08725664067056481,1.9127433593294352,2.0872566406705646
153,0.005,9999999999,0.030625,0.021700000000000018,4.5703680004570495e-11,-0.0095703125,0.0621296875457037,1.9378703124542962,2.0621296875457036
154,0.005,9999999999,0.030625,0.018128571428571407,4.581970286172495e-11,-0.0017089843750000195,0.0664195870993911,1.933580412900609,2.066419587099391
155,0.005,9999999999,0.030625,-0.004728571428571513,4.578944000457906e-11,-0.010937500000000029,0.0343339286172179,1.965666071382782,2.034333928617218
156,0.005,9999999999,0.030625,0.02027142857142863,4.591917714744918e-11,0.011962890625000068,0.08223431924234788,1.9177656807576522,2.082234319242348
157,0.005,9999999999,0.030625,-0.02258571428571443,4.5774628576006157e-11,-0.020507812500000097,0.006906473260060102,1.99309352673994,2.00690647326006
158,0.005,9999999999,0.030625,-0.032471428571428616,4.556681143312823e-11,-0.004730468749999953,0.012798102724138248,1.9872018972758618,2.012798102724138
159,0.005,9999999999,0.030625,-0.023300000000000126,4.541769143311331e-11,0.0043886718749999625,0.03108867192041753,1.9689113280795825,2.0310886719204175
160,0.005,9999999999,0.030625,-0.029728571428571514,4.5227428575951433e-11,-0.003076171874999981,0.017195256741655937,1.982804743258344,2.017195256741656
161,0.005,9999999999,0.030625,0.00884285714285724,4.5284022861671375e-11,0.018457031250000085,0.07729988843814135,1.9227001115618587,2.0772998884381413
162,0.005,9999999999,0.030625,-0.057585714285714434,4.491547429020595e-11,-0.031787109375000115,-0.039372823615799066,2.039372823615799,1.960627176384201
163,0.005,9999999999,0.030625,-0.06830000000000012,4.447835429016224e-11,-0.0051269531249999905,-0.023426953080521756,2.023426953080522,1.9765730469194782
164,0.005,9999999999,0.030625,-0.08472857142857151,4.393609143296515e-11,-0.00786132812499998,-0.042589899509635404,2.042589899509635,1.9574101004903646
165,0.005,9999999999,0.030625,-0.0711571428571429,4.348068571863389e-11,0.006494140625000019,-0.014663002188662191,2.0146630021886622,1.9853369978113378
166,0.005,9999999999,0.030625,-0.09758571428571443,4.285613714714287e-11,-0.01264648437500005,-0.060232198617858335,2.0602321986178582,1.9397678013821418
167,0.005,9999999999,0.030625,-0.11258571428571443,4.213558857564224e-11,-0.0071777343750000005,-0.06976344861857883,2.0697634486185787,1.9302365513814213
168,0.005,9999999999,0.030625,-0.09401428571428568,4.153389714701065e-11,0.008886718750000088,-0.03512756692275168,2.0351275669227515,1.9648724330772482
169,0.005,9999999999,0.030625,-0.1111571428571429,4.082249143265379e-11,-0.008203125000000039,-0.06936026781632043,2.0693602678163203,1.9306397321836797
170,0.005,9999999999,0.030625,-0.13104285714285724,3.9983817146855636e-11,-0.00951562500000002,-0.09055848210287344,2.0905584821028733,1.9094415178971265
171,0.005,9999999999,0.030625,-0.13247142857142863,3.9136000003913706e-11,-0.0006835937499999805,-0.08315502228229261,2.0831550222822925,1.9168449777177075
172,0.005,9999999999,0.030625,-0.15318571428571431,3.81556114323871e-11,-0.00991210937499999,-0.11309782362255867,2.113097823622559,1.8869021763774414
173,0.005,9999999999,0.030625,-0.1446142857142857,3.723008000372312e-11,0.004101562500000019,-0.0905127231770556,2.0905127231770555,1.9094872768229445
174,0.005,9999999999,0.030625,-0.15604285714285723,3.6231405717908965e-11,-0.005468750000000049,-0.11151160710662587,2.111511607106626,1.8884883928933742
175,0.005,9999999999,0.030625,-0.15675714285714293,3.522816000352293e-11,-0.0003417968749999903,-0.10709893969691477,2.1070989396969146,1.8929010603030851
176,0.005,9999999999,0.030625,-0.1803285714285714,3.407405714626466e-11,-0.011279296874999952,-0.14160786826949728,2.1416078682694972,1.8583921317305028
177,0.005,9999999999,0.030625,-0.16758571428571442,3.300150857472884e-11,0.006097656249999913,-0.11148805800271298,2.111488058002713,1.8885119419972871
178,0.005,9999999999,0.030625,-0.1654428571428572,3.194267428890867e-11,0.0010253906250000389,-0.11441746648591448,2.1144174664859143,1.8855825335140854
179,0.005,9999999999,0.030625,-0.17675714285714292,3.081142857450983e-11,-0.005414062500000001,-0.13217120532633148,2.1321712053263315,1.8678287946736685
180,0.005,9999999999,0.030625,-0.2168714285714286,2.942345143151389e-11,-0.019195312499999978,-0.1860667410420051,2.186066741042005,1.8139332589579948
181,0.005,9999999999,0.030625,-0.1774714285714286,2.8287634288543162e-11,0.018853515624999987,-0.108617912918141,2.108617912918141,1.891382087081859
182,0.005,9999999999,0.030625,-0.1789,2.714267428842867e-11,-0.0006835937499999805,-0.12958359372285733,2.1295835937228573,1.8704164062771427
183,0.005,9999999999,0.030625,-0.1818714285714286,2.5978697145455127e-11,-0.0014218750000000086,-0.13329330354544994,2.1332933035454498,1.86670669645455
184,0.005,9999999999,0.030625,-0.2118714285714286,2.462272000246239e-11,-0.014355468750000001,-0.17622689729680585,2.176226897296806,1.823773102703194
185,0.005,9999999999,0.030625,-0.2068714285714286,2.3298742859472846e-11,0.002392578125,-0.15447885042312987,2.15447885042313,1.8455211495768702
186,0.005,9999999999,0.030625,-0.20972857142857151,2.1956480002195765e-11,-0.0013671875000000292,-0.16109575890661504,2.161095758906615,1.838904241093385
187,0.005,9999999999,0.030625,-0.2340142857142858,2.0458788573474568e-11,-0.01162109375000001,-0.19563537944382703,2.195635379443827,1.804364620556173
188,0.005,9999999999,0.030625,-0.22258571428571444,1.903424000190354e-11,0.00546874999999998,-0.1671169642666802,2.1671169642666803,1.8328830357333197
189,0.005,9999999999,0.030625,-0.21472857142857152,1.7659977144623257e-11,0.003759765625000029,-0.1609688057859115,2.1609688057859113,1.8390311942140884
