step,K,T_I,T_D,P,I,D,ds,left speed,right speed
57,0.005,9999999999,0.5,0.05665714285714302,-2.2876818288001962e-10,0.30133928571428603,0.40799642834266087,1.592003571657339,2.4079964283426607
58,0.005,9999999999,0.5,0.0988000000000001,-2.281358628799564e-10,0.32924107142857095,0.4780410712004352,1.5219589287995647,2.478041071200435
59,0.005,9999999999,0.5,0.1280857142857144,-2.2731611430844587e-10,0.22879464285714302,0.4068803569155413,1.5931196430844587,2.4068803569155413
60,0.005,9999999999,0.5,0.13237142857142872,-2.26468937165504e-10,0.033482142857143016,0.2158535712021028,1.7841464287978972,2.2158535712021026
61,0.005,9999999999,0.5,0.20594285714285732,-2.2515090287965792e-10,0.574776785714286,0.8307196426319925,1.1692803573680075,2.8307196426319923
62,0.005,9999999999,0.5,0.231657142857143,-2.2366829716522396e-10,0.20089285714285698,0.4825499997763317,1.5174500002236684,2.4825499997763316
63,0.005,9999999999,0.5,0.2773714285714287,-2.2189312002218931e-10,0.35714285714285704,0.6845142854923927,1.3154857145076073,2.6845142854923925
64,0.005,9999999999,0.5,0.2980857142857144,-2.1998537145056996e-10,0.16183035714285698,0.5099160712085861,1.4900839287914138,2.509916071208586
65,0.005,9999999999,0.5,0.3973714285714286,-2.174421943074585e-10,0.7756696428571419,1.2230410712111284,0.7769589287888716,3.2230410712111284
66,0.005,9999999999,0.5,0.4245142857142858,-2.1472530287861538e-10,0.21205357142857206,0.6865678569281326,1.3134321430718674,2.6865678569281326
67,0.005,9999999999,0.5,0.46308571428571443,-2.1176155430689042e-10,0.30133928571428603,0.8144249997882389,1.185575000211761,2.8144249997882387
68,0.005,9999999999,0.5,0.4895142857142858,-2.0862866287800571e-10,0.20647321428571397,0.7459874997913711,1.2540125002086289,2.7459874997913714
69,0.005,9999999999,0.5,0.516657142857143,-2.0532205716338935e-10,0.21205357142857206,0.778710714080393,1.221289285919607,2.7787107140803933
70,0.005,9999999999,0.5,0.5038000000000002,-2.0209773716306688e-10,-0.10044642857142794,0.4533535712264745,1.5466464287735255,2.4533535712264745
71,0.005,9999999999,0.5,0.5752285714285716,-1.984162743055559e-10,0.558035714285714,1.1832642855158693,0.8167357144841307,3.183264285515869
72,0.005,9999999999,0.5,0.5616571428571431,-1.9482166859091073e-10,-0.10602678571428603,0.5056303569480354,1.4943696430519646,2.5056303569480356
73,0.005,9999999999,0.5,0.5388000000000003,-1.9137334859056588e-10,-0.17857142857142794,0.41022857123719897,1.589771428762801,2.410228571237199
74,0.005,9999999999,0.5,0.5152285714285716,-1.880758857330933e-10,-0.18415178571428606,0.38107678552620966,1.6189232144737904,2.3810767855262096
75,0.005,9999999999,0.5,0.4980857142857144,-1.8488813716134595e-10,-0.13392857142857206,0.4141571426722542,1.5858428573277459,2.4141571426722543
76,0.005,9999999999,0.5,0.5530857142857144,-1.8134838858956342e-10,0.4296875,1.032773214104366,0.967226785895634,3.032773214104366
77,0.005,9999999999,0.5,0.5959428571428572,-1.7753435430346772e-10,0.3348214285714279,0.9807642855367509,1.0192357144632491,2.980764285536751
78,0.005,9999999999,0.5,0.586657142857143,-1.7377974858880655e-10,-0.0725446428571419,0.5641124998262214,1.4358875001737785,2.5641124998262215
79,0.005,9999999999,0.5,0.5409428571428572,-1.7031771430274606e-10,-0.3571428571428581,0.2337999998296813,1.7662000001703186,2.233799999829681
80,0.005,9999999999,0.5,0.5559428571428572,-1.6675968001667596e-10,0.1171875,0.7231303569760975,1.2768696430239026,2.7231303569760974
81,0.005,9999999999,0.5,0.6130857142857145,-1.6283593144485503e-10,0.4464285714285721,1.1095142855514506,0.8904857144485494,3.109514285551451
82,0.005,9999999999,0.5,0.6259428571428572,-1.5882989715874012e-10,0.10044642857142794,0.7763892855554553,1.2236107144445447,2.7763892855554553
83,0.005,9999999999,0.5,0.6445142857142858,-1.5470500572975622e-10,0.14508928571428603,0.8396035712738669,1.1603964287261332,2.8396035712738668
84,0.005,9999999999,0.5,0.6473714285714286,-1.5056182858648474e-10,0.022321428571427937,0.7196928569922948,1.2803071430077053,2.7196928569922947
85,0.005,9999999999,0.5,0.6995142857142858,-1.4608493715746562e-10,0.4073660714285721,1.156880356996773,0.8431196430032271,3.1568803569967727
86,0.005,9999999999,0.5,0.771657142857143,-1.4114633144268603e-10,0.5636160714285721,1.3852732141445687,0.6147267858554313,3.3852732141445685
87,0.005,9999999999,0.5,0.7509428571428572,-1.3634029715649115e-10,-0.16183035714285807,0.6391124998636589,1.3608875001363412,2.639112499863659
88,0.005,9999999999,0.5,0.6938000000000003,-1.318999771560471e-10,-0.44642857142856984,0.2973714284395305,1.7026285715604694,2.2973714284395306
89,0.005,9999999999,0.5,0.7009428571428572,-1.2741394286988422e-10,0.05580357142856984,0.8067464284440131,1.1932535715559869,2.806746428444013
90,0.005,9999999999,0.5,0.6809428571428572,-1.2305590858373412e-10,-0.15625,0.5746928570198013,1.4253071429801987,2.5746928570198016
91,0.005,9999999999,0.5,0.6588000000000003,-1.1883958858331249e-10,-0.17299107142856981,0.5358089284525909,1.4641910715474091,2.5358089284525906
92,0.005,9999999999,0.5,0.6916571428571431,-1.1441298286858412e-10,0.25669642857142794,0.998353571314158,1.001646428685842,2.998353571314158
93,0.005,9999999999,0.5,0.7002285714285716,-1.0993152001099311e-10,0.06696428571428603,0.8171928570329262,1.1828071429670737,2.8171928570329263
94,0.005,9999999999,0.5,0.7238000000000002,-1.0529920001052988e-10,0.18415178571428606,0.9579517856089871,1.0420482143910128,2.957951785608987
95,0.005,9999999999,0.5,0.6866571428571431,-1.0090459429580471e-10,-0.29017857142857206,0.4464785713276664,1.5535214286723336,2.4464785713276664
96,0.005,9999999999,0.5,0.6238000000000002,-9.691227429540545e-11,-0.49107142857142794,0.18272857133166004,1.81727142866834,2.18272857133166
97,0.005,9999999999,0.5,0.6709428571428572,-9.261824000926176e-11,0.36830357142856984,1.0892464284788088,0.9107535715211912,3.089246428478809
98,0.005,9999999999,0.5,0.6838000000000003,-8.824192000882414e-11,0.10044642857143016,0.8342464284831885,1.1657535715168115,2.8342464284831888
99,0.005,9999999999,0.5,0.6809428571428572,-8.388388572267404e-11,-0.022321428571430157,0.7086214284875432,1.2913785715124568,2.708621428487543
100,0.005,9999999999,0.5,0.621657142857143,-7.990528000799048e-11,-0.4631696428571419,0.2084874999200958,1.7915125000799041,2.208487499920096
101,0.005,9999999999,0.5,0.5980857142857144,-7.607753143617912e-11,-0.18415178571428606,0.4639339284953509,1.536066071504649,2.4639339284953508
102,0.005,9999999999,0.5,0.5788000000000002,-7.237321143580869e-11,-0.1506696428571419,0.47813035707048507,1.5218696429295149,2.478130357070485
103,0.005,9999999999,0.5,0.5930857142857144,-6.857746286400053e-11,0.1116071428571419,0.7546928570742789,1.245307142925721,2.754692857074279
104,0.005,9999999999,0.5,0.536657142857143,-6.514285714937137e-11,-0.44084821428571397,0.14580892850628618,1.8541910714937138,2.1458089285062862
105,0.005,9999999999,0.5,0.4659428571428572,-6.216082286335887e-11,-0.5524553571428581,-0.03651250006216171,2.0365125000621616,1.9634874999378382
106,0.005,9999999999,0.5,0.4259428571428572,-5.943478857737198e-11,-0.3125,0.16344285708342238,1.8365571429165777,2.1634428570834223
107,0.005,9999999999,0.5,0.3745142857142858,-5.7037897148560874e-11,-0.40178571428571397,0.02272857137153396,1.977271428628466,2.022728571371534
108,0.005,9999999999,0.5,0.3545142857142858,-5.476900571976255e-11,-0.15625,0.24826428565951675,1.7517357143404833,2.2482642856595167
109,0.005,9999999999,0.5,0.346657142857143,-5.255040000525498e-11,-0.06138392857142794,0.33527321423316464,1.6647267857668353,2.3352732142331645
110,0.005,9999999999,0.5,0.28094285714285716,-5.075236571936089e-11,-0.5133928571428581,-0.1824500000507533,2.1824500000507534,1.8175499999492466
111,0.005,9999999999,0.5,0.26165714285714303,-4.9077760004907714e-11,-0.1506696428571419,0.16098749995092337,1.8390125000490767,2.1609874999509233
112,0.005,9999999999,0.5,0.23385714285714287,-4.758107429047233e-11,-0.2171875000000012,0.0666696428095606,1.9333303571904394,2.066669642809561
113,0.005,9999999999,0.5,0.2509428571428573,-4.5975040004597436e-11,0.13348214285714421,0.43442499995402645,1.5655750000459736,2.4344249999540266
114,0.005,9999999999,0.5,0.2510000000000001,-4.43686400044368e-11,0.0004464285714278482,0.30144642852705933,1.6985535714729407,2.3014464285270595
115,0.005,9999999999,0.5,0.2638000000000001,-4.268032000426797e-11,0.10000000000000009,0.41379999995731986,1.5862000000426801,2.4137999999573196
116,0.005,9999999999,0.5,0.22742857142857148,-4.122477714697955e-11,-0.2841517857142861,-0.006723214326939411,2.0067232143269393,1.9932767856730607
117,0.005,9999999999,0.5,0.2323714285714287,-3.973760000397369e-11,0.03861607142857215,0.32098749996026327,1.6790125000397367,2.320987499960263
118,0.005,9999999999,0.5,0.26165714285714303,-3.8062994289520515e-11,0.22879464285714302,0.5404517856762231,1.4595482143237768,2.540451785676223
119,0.005,9999999999,0.5,0.2595142857142858,-3.640210286078299e-11,-0.016741071428572063,0.29277321424931163,1.7072267857506884,2.2927732142493116
120,0.005,9999999999,0.5,0.2395714285714287,-3.4868845717772526e-11,-0.15580357142857104,0.13376785710798883,1.8662321428920112,2.1337678571079888
121,0.005,9999999999,0.5,0.22671428571428578,-3.3417874289056e-11,-0.10044642857142905,0.17626785710943887,1.823732142890561,2.1762678571094387
122,0.005,9999999999,0.5,0.18885714285714286,-3.2209188574649416e-11,-0.29575892857142905,-0.05690178574649536,2.0569017857464953,1.9430982142535047
123,0.005,9999999999,0.5,0.2017142857142858,-3.091821714594889e-11,0.10044642857142905,0.3521607142547966,1.6478392857452033,2.3521607142547967
124,0.005,9999999999,0.5,0.2152285714285715,-2.954075428866829e-11,0.10558035714285709,0.3708089285418878,1.6291910714581121,2.3708089285418876
125,0.005,9999999999,0.5,0.19742857142857148,-2.8277211431399076e-11,-0.1390625000000001,0.10836607140029418,1.891633928599706,2.1083660714002943
126,0.005,9999999999,0.5,0.1445714285714287,-2.7351954288449407e-11,-0.41294642857142794,-0.21837500002735116,2.218375000027351,1.7816249999726488
127,0.005,9999999999,0.5,0.12742857142857147,-2.6536411431224995e-11,-0.13392857142857206,0.043499999973463,1.956500000026537,2.043499999973463
128,0.005,9999999999,0.5,0.1302857142857144,-2.5702582859713038e-11,0.022321428571429047,0.20260714283144088,1.7973928571685591,2.202607142831441
129,0.005,9999999999,0.5,0.10885714285714286,-2.5005897145357657e-11,-0.16741071428571508,-0.008553571453578115,2.0085535714535783,1.991446428546422
130,0.005,9999999999,0.5,0.09100000000000008,-2.4423497145299416e-11,-0.13950892857142794,0.0014910714041486556,1.9985089285958513,2.0014910714041485
131,0.005,9999999999,0.5,0.07171428571428579,-2.396452571668209e-11,-0.15066964285714302,-0.028955357166821752,2.0289553571668217,1.9710446428331783
132,0.005,9999999999,0.5,0.0695714285714287,-2.351926857378042e-11,-0.016741071428570953,0.10283035711933848,1.8971696428806615,2.1028303571193385
133,0.005,9999999999,0.5,0.09528571428571439,-2.2909440002290865e-11,0.20089285714285698,0.34617857140566194,1.653821428594338,2.346178571405662
134,0.005,9999999999,0.5,0.05814285714285717,-2.2537325716539368e-11,-0.29017857142857206,-0.18203571430825222,2.182035714308252,1.8179642856917477
135,0.005,9999999999,0.5,0.03171428571428578,-2.233435428794764e-11,-0.20647321428571397,-0.12475892859376254,2.1247589285937627,1.8752410714062375
136,0.005,9999999999,0.5,0.023142857142857166,-2.2186240002218544e-11,-0.06696428571428603,0.006178571406384899,1.993821428593615,2.006178571406385
137,0.005,9999999999,0.5,0.022428571428571475,-2.204269714506133e-11,-0.005580357142856984,0.0668482142636718,1.9331517857363283,2.066848214263672
138,0.005,9999999999,0.5,-0.0047142857142856084,-2.2072868573635776e-11,-0.21205357142857095,-0.16676785716492942,2.1667678571649294,1.8332321428350706
139,0.005,9999999999,0.5,-0.016857142857142834,-2.218075428793228e-11,-0.09486607142857206,-0.06172321430789565,2.0617232143078956,1.9382767856921044
140,0.005,9999999999,0.5,-0.04114285714285714,-2.2444068573672898e-11,-0.18973214285714302,-0.18087500002244422,2.180875000022444,1.8191249999775558
141,0.005,9999999999,0.5,-0.04899999999999992,-2.275766857370426e-11,-0.06138392857142794,-0.060383928594185524,2.0603839285941854,1.9396160714058144
142,0.005,9999999999,0.5,-0.03834285714285713,-2.3003062859443088e-11,0.08325892857142803,0.09491607140556783,1.905083928594432,2.0949160714055677
143,0.005,9999999999,0.5,-0.041857142857142836,-2.3270948573755587e-11,-0.027455357142857073,-0.019312500023270854,2.019312500023271,1.9806874999767292
144,0.005,9999999999,0.5,-0.08114285714285714,-2.379026285952181e-11,-0.306919642857143,-0.3380625000237904,2.3380625000237902,1.6619374999762095
145,0.005,9999999999,0.5,-0.06685714285714284,-2.4218148573850312e-11,0.11160714285714303,0.09474999997578204,1.905250000024218,2.094749999975782
146,0.005,9999999999,0.5,-0.08899999999999991,-2.4787748573907268e-11,-0.17299107142857095,-0.21199107145335866,2.2119910714533586,1.7880089285466414
147,0.005,9999999999,0.5,-0.08328571428571423,-2.5320777145389144e-11,0.044642857142856984,0.011357142831821987,1.988642857168178,2.011357142831822
148,0.005,9999999999,0.5,-0.0904285714285713,-2.5899520002589873e-11,-0.05580357142857095,-0.09623214288304176,2.096232142883042,1.9037678571169583
149,0.005,9999999999,0.5,-0.10971428571428561,-2.6601691431231517e-11,-0.15066964285714302,-0.21038392859803035,2.2103839285980302,1.7896160714019698
150,0.005,9999999999,0.5,-0.10757142857142853,-2.729014857415751e-11,0.016741071428570953,-0.04083035717014771,2.040830357170148,1.9591696428298522
151,0.005,9999999999,0.5,-0.10971428571428561,-2.7992320002799153e-11,-0.016741071428570953,-0.07645535717084888,2.076455357170849,1.9235446428291512
152,0.005,9999999999,0.5,-0.12257142857142853,-2.8776777145734742e-11,-0.10044642857142905,-0.17301785717163437,2.1730178571716343,1.8269821428283657
153,0.005,9999999999,0.5,-0.1439999999999999,-2.96983771458269e-11,-0.16741071428571394,-0.26141071431541224,2.2614107143154123,1.7385892856845877
154,0.005,9999999999,0.5,-0.14257142857142854,-3.0610834288775287e-11,0.011160714285713969,-0.08141071431632542,2.0814107143163256,1.9185892856836746
155,0.005,9999999999,0.5,-0.14685714285714283,-3.1550720003154995e-11,-0.033482142857143016,-0.13033928574583653,2.1303392857458365,1.8696607142541635
156,0.005,9999999999,0.5,-0.14257142857142854,-3.246317714610338e-11,0.033482142857143016,-0.059089285746748696,2.0590892857467487,1.9409107142532513
157,0.005,9999999999,0.5,-0.1454285714285713,-3.339392000333931e-11,-0.022321428571427937,-0.11775000003339316,2.1177500000333933,1.882249999966607
158,0.005,9999999999,0.5,-0.16185714285714284,-3.442980571772861e-11,-0.12834821428571508,-0.2402053571772877,2.2402053571772877,1.7597946428227123
159,0.005,9999999999,0.5,-0.14685714285714283,-3.5369691432108314e-11,0.1171875,0.0203303571074875,1.9796696428925125,2.0203303571074875
160,0.005,9999999999,0.5,-0.16328571428571423,-3.641472000364139e-11,-0.12834821428571397,-0.24163392860784294,2.241633928607843,1.7583660713921572
161,0.005,9999999999,0.5,-0.16257142857142853,-3.745517714660258e-11,0.005580357142856984,-0.10699107146602672,2.1069910714660267,1.8930089285339733
162,0.005,9999999999,0.5,-0.17757142857142852,-3.8591634289573365e-11,-0.1171875,-0.2447589286100202,2.24475892861002,1.7552410713899798
163,0.005,9999999999,0.5,-0.1839999999999999,-3.976923428969112e-11,-0.05022321428571397,-0.1842232143254831,2.184223214325483,1.8157767856745168
164,0.005,9999999999,0.5,-0.18614285714285714,-4.0960548575524533e-11,-0.016741071428572063,-0.15288392861238975,2.1528839286123898,1.8471160713876102
165,0.005,9999999999,0.5,-0.18757142857142853,-4.216100571850172e-11,-0.011160714285713969,-0.14873214289930348,2.1487321428993034,1.8512678571006966
166,0.005,9999999999,0.5,-0.18185714285714283,-4.332489143290382e-11,0.044642857142856984,-0.08721428575761074,2.087214285757611,1.9127857142423892
167,0.005,9999999999,0.5,-0.21185714285714283,-4.468077714732513e-11,-0.234375,-0.3962321429018236,2.3962321429018236,1.6037678570981764
168,0.005,9999999999,0.5,-0.20257142857142854,-4.5977234290311914e-11,0.07254464285714302,-0.08002678576026274,2.080026785760263,1.9199732142397372
169,0.005,9999999999,0.5,-0.19757142857142854,-4.72416914332955e-11,0.0390625,-0.10850892861867022,2.10850892861867,1.8914910713813298
170,0.005,9999999999,0.5,-0.2261999999999999,-4.8689371433440264e-11,-0.22366071428571388,-0.3998607143344031,2.399860714334403,1.600139285665597
171,0.005,9999999999,0.5,-0.18548571428571423,-4.9876480004987554e-11,0.318080357142857,0.18259464280726628,1.8174053571927338,2.1825946428072664
172,0.005,9999999999,0.5,-0.19757142857142854,-5.1140937147971136e-11,-0.0944196428571431,-0.2419910714797126,2.2419910714797124,1.7580089285202873
173,0.005,9999999999,0.5,-0.1897714285714285,-5.2355474290949735e-11,0.06093750000000009,-0.0788339286237839,2.078833928623784,1.9211660713762162
174,0.005,9999999999,0.5,-0.2211999999999999,-5.37711542910913e-11,-0.24553571428571397,-0.41673571433948503,2.416735714339485,1.583264285660515
175,0.005,9999999999,0.5,-0.1819142857142856,-5.493540571977914e-11,0.306919642857143,0.17500535708792198,1.824994642912078,2.175005357087922
176,0.005,9999999999,0.5,-0.1819142857142856,-5.6099657148467005e-11,0.0,-0.13191428577038528,2.131914285770385,1.8680857142296148
177,0.005,9999999999,0.5,-0.19685714285714284,-5.7359542862878707e-11,-0.11674107142857215,-0.26359821434307457,2.2635982143430744,1.7364017856569254
178,0.005,9999999999,0.5,-0.1826285714285713,-5.852836572013844e-11,0.11116071428571517,-0.021467857201384513,2.0214678572013844,1.9785321427986156
179,0.005,9999999999,0.5,-0.1919142857142856,-5.97566171488327e-11,-0.07254464285714302,-0.21445892863118526,2.2144589286311853,1.7855410713688147
180,0.005,9999999999,0.5,-0.21762857142857128,-6.114944000611483e-11,-0.20089285714285698,-0.3685214286325777,2.3685214286325778,1.6314785713674222
181,0.005,9999999999,0.5,-0.25685714285714284,-6.279332572056494e-11,-0.30647321428571517,-0.5133303572056513,2.5133303572056516,1.4866696427943487
182,0.005,9999999999,0.5,-0.2061999999999999,-6.411300572069691e-11,0.39575892857142914,0.23955892850731625,1.7604410714926837,2.239558928507316
183,0.005,9999999999,0.5,-0.19405714285714268,-6.535497143510682e-11,0.09486607142857206,-0.049191071493925584,2.0491910714939254,1.9508089285060743
184,0.005,9999999999,0.5,-0.20477142857142852,-6.666550857809502e-11,-0.0837053571428581,-0.23847678578095216,2.238476785780952,1.7615232142190478
185,0.005,9999999999,0.5,-0.1911999999999999,-6.788918857821739e-11,0.10602678571428603,-0.03517321435360306,2.035173214353603,1.964826785646397
186,0.005,9999999999,0.5,-0.213342857142857,-6.92545828640682e-11,-0.17299107142857095,-0.3363339286406825,2.3363339286406823,1.6636660713593174
187,0.005,9999999999,0.5,-0.1976285714285713,-7.051940572133756e-11,0.12276785714285698,-0.0248607143562337,2.0248607143562336,1.9751392856437664
188,0.005,9999999999,0.5,-0.1969142857142856,-7.1779657150035e-11,0.005580357142856984,-0.14133392864320826,2.141333928643208,1.8586660713567917
189,0.005,9999999999,0.5,-0.2119142857142856,-7.313590857874206e-11,-0.1171875,-0.27910178578742156,2.2791017857874216,1.7208982142125784
190,0.005,9999999999,0.5,-0.2076285714285713,-7.446473143601779e-11,0.033482142857143016,-0.12414642864589302,2.124146428645893,1.875853571354107
191,0.005,9999999999,0.5,-0.1790571428571427,-7.56106971504181e-11,0.22321428571428606,0.09415714278153269,1.9058428572184674,2.094157142781533
