Steps,0.05,0.1,0.2,0.4,0.8,1.6,3.2,6.4,7.5
0,766.005859375,771.010375976563,769,768.003234863281,769.003234863281,768.003234863281,768.000671386719,773.005798339844,768.001281738281
1,765.003295898438,766.003234863281,758.011901855469,764,764.005920410156,766.01171875,767.001281738281,765.008483886719,768.001281738281
2,771.000671386719,774.000671386719,765,768.016906738281,765.000671386719,766.016296386719,768.000671386719,764.002624511719,765
3,762,770.005859375,767.000671386719,768.011047363281,775.010986328125,768.006530761719,768,765.008483886719,765.002624511719
4,766,764.006530761719,768.000671386719,768.001281738281,770.006469726563,768.006530761719,765.002624511719,789.661926269531,770.005859375
5,790.041137695313,754.106079101563,759.105407714844,772.001281738281,764.414794921875,732.546264648438,774.581848144531,699.001403808594,711.822326660156
6,768.055358886719,771.008422851563,785.332397460938,766.000671386719,753.836853027344,792.823425292969,764.333068847656,871.515319824219,605.604675292969
7,768.099609375,770.008422851562,768.315063476563,767.001281738281,765.052917480469,769.954528808594,778.853637695313,750.662353515625,925.726196289063
8,771.029174804688,764.003295898438,847.578918457031,767.006530761719,792.704833984375,785.952941894531,809.478820800781,737.523559570313,803.044860839844
9,769.002624511719,765.011779785156,746.006042480469,767.000671386719,784.376159667969,773.657531738281,762.392944335938,791.866760253906,833.567016601563
10,775.476013183594,748.151062011719,771.013000488281,763.003295898438,777.329406738281,741.774230957031,766.045715332031,804.346923828125,757.673400878906
11,971.986633300781,798.159729003906,774.457885742187,770.002624511719,764.699279785156,741.767456054687,780.720825195313,742.190002441406,1109.36108398438
12,770.05322265625,772.03369140625,770.292175292969,763.001281738281,767.093872070313,786.898315429688,774.679931640625,732.656799316406,655.343444824219
13,777.098449707031,773.033630371094,798.296936035156,768.008483886719,723.556518554688,747.349975585938,652.341186523438,792.116149902344,792.576782226563
14,771.008422851563,764.005920410156,767.099731445313,771,772.017517089844,766.052856445313,774.080749511719,783.814392089844,798.083984375
15,767.033874511719,771.478454589844,763.095031738281,768.002624511719,782.028747558594,774.956787109375,775.784790039063,749.262329101563,763.383239746094
16,767.006530761719,771.353332519531,768.266906738281,765.010437011719,788.767395019531,807.104064941406,772.66552734375,771.892456054688,749.523864746094
17,770.023376464844,756.09521484375,777.515930175781,767.005859375,749.069396972656,804.60546875,757.57373046875,748.575988769531,728.606872558594
18,766.002624511719,783.720642089844,769.318542480469,772,772.749633789063,742.004028320313,781.910461425781,794.4765625,777.094604492187
19,768.010437011719,765.008483886719,733.398254394531,770.006469726563,764.1904296875,740.727355957031,754.507141113281,753.564208984375,798.817260742188
20,772.286193847656,761.388854980469,777.317199707031,767.005859375,786.379028320313,777.334533691406,874.924560546875,933.167724609375,775.938781738281
21,783.227294921875,769.292541503906,670.308898925781,768.000671386719,757.14794921875,741.735107421875,792.188110351563,774.519836425781,774.698669433594
22,778.062316894531,745.869934082031,792.094055175781,769.01171875,768.016296386719,802.499816894531,793.939514160156,781.439697265625,875.897827148438
23,773.000671386719,762.069580078125,833.434448242187,764.047790527344,780.416564941406,757.972961425781,791.821960449219,767.671813964844,751.066589355469
24,765.21240234375,766.01171875,711.020385742188,765.21240234375,725.920776367188,745.392517089844,775.548217773438,746.482421875,810.835388183594
25,766.005249023438,770.327880859375,780.298645019531,781.23046875,770.607543945313,776.856506347656,759.830261230469,753.776489257813,723.506713867188
26,771.005859375,768.133422851563,771.379272460938,573.157043457031,773.473999023438,780.249328613281,759.506408691406,790.947509765625,846.281860351563
27,767.000671386719,765.047729492188,730.592224121094,774.168579101563,771.132934570313,797.895385742187,780.049987792969,908.769470214844,811.653869628906
28,772.003234863281,771.052551269531,757.278015136719,774.316467285156,804.593078613281,806.982055664063,775.197387695313,776.977478027344,760.677307128906
29,785.848571777344,768.01171875,763.191955566406,766.522644042969,771.352722167969,780.6689453125,762.613952636719,1122.93591308594,760.777221679688
30,765.314331054688,783.251525878906,767.472473144531,778.910766601563,765.300598144531,836.398254394531,765.947143554688,783.901794433594,756.383483886719
31,781.149780273438,771.19775390625,970.304565429688,680.773803710938,758.135864257813,767.385803222656,764.149841308594,793.105895996094,743.780883789063
